1155,2
1154,20
1153,18
1152,14
1151,24
1150,4
1149,26
1148,25
1147,23
1146,14
1145,25
1144,11
1143,3
1142,12
1141,6
1140,23
1139,1
1138,8
1137,6
1136,3
1135,25
1134,11
1133,25
1132,18
1131,4
1130,14
1129,18
1128,11
1127,1
1126,17
1125,7
1124,14
1123,19
1122,5
1121,14
1120,11
1119,8
1118,4
1117,24
1116,4
1115,4
1114,16
1113,4
1112,23
1111,26
1110,7
1109,15
1108,23
1107,12
1106,2
1105,11
1104,9
1103,7
1102,10
1101,9
1100,5
1099,15
1098,18
1097,23
1096,22
1095,26
1094,3
1093,23
1092,5
1091,14
1090,14
1089,26
1088,22
1087,11
1086,1
1085,17
1084,8
1083,14
1082,12
1081,12
1080,25
1079,9
1078,19
1077,21
1076,14
1075,7
1074,10
1073,20
1072,3
1071,25
1070,2
1069,10
1068,11
1067,21
1066,6
1065,7
1064,10
1063,20
1062,23
1061,13
1060,23
1059,24
1058,16
1057,18
1056,10
1055,25
1054,15
1053,6
1052,11
1051,5
1050,6
1049,22
1048,26
1047,11
1046,20
1045,14
1044,7
1043,7
1042,1
1041,25
1040,25
1039,4
1038,20
1037,25
1036,9
1035,1
1034,18
1033,14
1032,22
1031,9
1030,7
1029,24
1028,5
1027,2
1026,19
1025,12
1024,3
1023,11
1022,16
1021,12
1020,26
1019,5
1018,12
1017,22
1016,5
1015,21
1014,2
1013,9
1012,24
1011,13
1010,4
1009,26
1008,14
1007,16
1006,4
1005,12
1004,13
1003,25
1002,7
1001,25
1000,5
999,7
998,4
997,16
996,2
995,22
994,15
993,17
992,26
991,11
990,17
989,13
988,9
987,18
986,5
985,10
984,23
983,8
982,1
981,4
980,10
979,8
978,14
977,18
976,26
975,26
974,4
973,18
972,18
971,6
970,18
969,11
968,3
967,6
966,24
965,16
964,6
963,17
962,6
961,8
960,10
959,2
958,13
957,12
956,19
955,19
954,18
953,3
952,11
951,16
950,17
949,7
948,26
947,10
946,24
945,15
944,14
943,11
942,16
941,16
940,17
939,10
938,22
937,13
936,24
935,9
934,13
933,17
932,22
931,7
930,11
929,19
928,2
927,15
926,2
925,1
924,15
923,4
922,10
921,24
920,6
919,2
918,24
917,17
916,10
915,17
914,22
913,19
912,1
911,23
910,9
909,14
908,8
907,9
906,26
905,8
904,19
903,17
902,24
901,20
900,5
899,12
898,3
897,15
896,24
895,5
894,1
893,15
892,1
891,11
890,12
889,19
888,5
887,19
886,11
885,25
884,21
883,21
882,21
881,24
880,1
879,17
878,8
877,26
876,24
875,15
874,4
873,26
872,18
871,16
870,23
869,14
868,4
867,5
866,10
865,11
864,3
863,10
862,3
861,8
860,24
859,14
858,17
857,1
856,20
855,25
854,10
853,9
852,26
851,19
850,20
849,16
848,8
847,4
846,24
845,17
844,8
843,1
842,3
841,21
840,22
839,6
838,25
837,14
836,3
835,16
834,5
833,24
832,6
831,18
830,4
829,19
828,2
827,18
826,18
825,16
824,18
823,21
822,4
821,1
820,20
819,7
818,8
817,5
816,4
815,9
814,14
813,22
812,2
811,14
810,13
809,3
808,5
807,14
806,18
805,6
804,13
803,7
802,20
801,4
800,10
799,4
798,18
797,26
796,11
795,5
794,20
793,13
792,18
791,14
790,24
789,13
788,6
787,26
786,23
785,5
784,18
783,19
782,20
781,18
780,24
779,1
778,14
777,1
776,4
775,21
774,7
773,18
772,10
771,2
770,14
769,23
768,3
767,21
766,24
765,24
764,24
763,26
762,18
761,14
760,9
759,4
758,4
757,5
756,6
755,18
754,8
753,23
752,5
751,10
750,5
749,18
748,18
747,17
746,14
745,21
744,16
743,9
742,11
741,20
740,19
739,20
738,24
737,20
736,18
735,24
734,19
733,2
732,17
731,5
730,4
729,16
728,11
727,16
726,13
725,8
724,8
723,2
722,23
721,14
720,13
719,24
718,11
717,19
716,3
715,25
714,6
713,2
712,13
711,2
710,18
709,8
708,18
707,19
706,3
705,22
704,7
703,26
702,18
701,20
700,14
699,9
698,19
697,10
696,25
695,14
694,18
693,21
692,23
691,12
690,26
689,11
688,25
687,17
686,22
685,21
684,4
683,23
682,12
681,3
680,23
679,2
678,4
677,7
676,4
675,25
674,22
673,15
672,11
671,3
670,6
669,2
668,18
667,14
666,1
665,21
664,20
663,10
662,3
661,3
660,13
659,6
658,6
657,13
656,19
655,10
654,21
653,3
652,1
651,25
650,8
649,24
648,21
647,1
646,14
645,13
644,18
643,8
642,8
641,7
640,2
639,3
638,26
637,4
636,26
635,3
634,2
633,17
632,6
631,4
630,1
629,15
628,10
627,6
626,8
625,18
624,4
623,12
622,5
621,21
620,11
619,14
618,14
617,23
616,21
615,23
614,13
613,2
612,1
611,26
610,25
609,21
608,13
607,6
606,10
605,24
604,20
603,1
602,24
601,22
600,19
599,12
598,25
597,24
596,26
595,16
594,17
593,26
592,10
591,11
590,26
589,21
588,18
587,18
586,5
585,23
584,24
583,25
582,11
581,20
580,4
579,22
578,23
577,15
576,15
575,7
574,15
573,3
572,22
571,8
570,18
569,11
568,3
567,24
566,21
565,13
564,9
563,12
562,8
561,13
560,16
559,16
558,24
557,17
556,2
555,26
554,13
553,26
552,1
551,12
550,11
549,7
548,22
547,10
546,24
545,15
544,25
543,13
542,9
541,1
540,14
539,14
538,7
537,20
536,21
535,7
534,25
533,19
532,14
531,19
530,17
529,6
528,8
527,12
526,19
525,9
524,15
523,18
522,20
521,24
520,21
519,21
518,24
517,25
516,7
515,9
514,22
513,18
512,5
511,16
510,6
509,8
508,2
507,26
506,20
505,10
504,6
503,22
502,7
501,21
500,3
499,21
498,24
497,4
496,26
495,12
494,24
493,3
492,25
491,20
490,11
489,7
488,6
487,9
486,6
485,16
484,4
483,13
482,26
481,25
480,18
479,22
478,13
477,1
476,10
475,8
474,4
473,8
472,11
471,23
470,7
469,24
468,15
467,22
466,19
465,26
464,24
463,19
462,22
461,17
460,26
459,7
458,15
457,4
456,13
455,4
454,19
453,9
452,11
451,18
450,12
449,12
448,9
447,4
446,17
445,9
444,26
443,21
442,16
441,8
440,10
439,13
438,21
437,24
436,3
435,13
434,25
433,6
432,9
431,15
430,3
429,9
428,19
427,8
426,21
425,9
424,5
423,26
422,6
421,15
420,13
419,24
418,15
417,13
416,1
415,11
414,16
413,9
412,5
411,16
410,11
409,4
408,19
407,17
406,19
405,2
404,20
403,19
402,2
401,5
400,25
399,10
398,17
397,22
396,2
395,12
394,13
393,24
392,10
391,4
390,9
389,4
388,21
387,3
386,10
385,15
384,15
383,20
382,22
381,7
380,16
379,3
378,21
377,7
376,24
375,2
374,8
373,5
372,23
371,24
370,22
369,23
368,20
367,16
366,9
365,15
364,1
363,1
362,22
361,17
360,14
359,14
358,8
357,21
356,25
355,12
354,20
353,16
352,24
351,8
350,6
349,12
348,12
347,2
346,5
345,24
344,11
343,5
342,26
341,10
340,12
339,18
338,4
337,6
336,25
335,17
334,11
333,10
332,7
331,20
330,17
329,12
328,12
327,15
326,26
325,11
324,9
323,23
322,9
321,3
320,14
319,17
318,13
317,8
316,3
315,22
314,9
313,25
312,3
311,19
310,6
309,25
308,3
307,21
306,23
305,3
304,19
303,6
302,18
301,5
300,25
299,25
298,20
297,5
296,8
295,23
294,18
293,21
292,19
291,24
290,6
289,10
288,13
287,17
286,10
285,22
284,20
283,25
282,10
281,6
280,22
279,1
278,13
277,9
276,2
275,21
274,21
273,6
272,5
271,18
270,15
269,17
268,1
267,10
266,2
265,11
264,19
263,1
262,1
261,9
