Category,Difference,Observed Frequency,pValue,Cumulative
Standard Deviation,3.77,1,8.745080891998251e-05,0.01136860515959772
Standard Deviation,3.83,1,8.745080891998251e-05,0.011456055968517703
Standard Deviation,3.85,3,0.0002623524267599475,0.01171840839527765
Standard Deviation,3.87,9,0.0007870572802798426,0.012505465675557492
Standard Deviation,3.88,1,8.745080891998251e-05,0.012592916484477475
Standard Deviation,3.9,2,0.00017490161783996502,0.01276781810231744
Standard Deviation,3.92,2,0.00017490161783996502,0.012942719720157404
Standard Deviation,3.93,6,0.000524704853519895,0.013467424573677299
Standard Deviation,3.97,2,0.00017490161783996502,0.013642326191517264
Standard Deviation,3.98,2,0.00017490161783996502,0.013817227809357228
Standard Deviation,4.0,1,8.745080891998251e-05,0.01390467861827721
Standard Deviation,4.02,4,0.00034980323567993004,0.01425448185395714
Standard Deviation,4.03,3,0.0002623524267599475,0.014516834280717088
Standard Deviation,4.05,1,8.745080891998251e-05,0.01460428508963707
Standard Deviation,4.07,6,0.000524704853519895,0.015128989943156965
Standard Deviation,4.08,1,8.745080891998251e-05,0.015216440752076947
Standard Deviation,4.1,3,0.0002623524267599475,0.015478793178836894
Standard Deviation,4.12,4,0.00034980323567993004,0.015828596414516824
Standard Deviation,4.13,3,0.0002623524267599475,0.01609094884127677
Standard Deviation,4.15,2,0.00017490161783996502,0.016265850459116736
Standard Deviation,4.17,3,0.0002623524267599475,0.016528202885876683
Standard Deviation,4.18,5,0.00043725404459991256,0.016965456930476595
Standard Deviation,4.2,2,0.00017490161783996502,0.01714035854831656
Standard Deviation,4.22,5,0.00043725404459991256,0.017577612592916472
Standard Deviation,4.24,6,0.000524704853519895,0.018102317446436367
Standard Deviation,4.26,6,0.000524704853519895,0.01862702229995626
Standard Deviation,4.27,2,0.00017490161783996502,0.018801923917796226
Standard Deviation,4.31,8,0.0006996064713598601,0.019501530389156085
Standard Deviation,4.32,11,0.0009619588981198076,0.020463489287275892
Standard Deviation,4.34,9,0.0007870572802798426,0.021250546567555734
Standard Deviation,4.35,2,0.00017490161783996502,0.0214254481853957
Standard Deviation,4.36,5,0.00043725404459991256,0.02186270222999561
Standard Deviation,4.38,1,8.745080891998251e-05,0.021950153038915593
Standard Deviation,4.4,3,0.0002623524267599475,0.02221250546567554
Standard Deviation,4.41,5,0.00043725404459991256,0.022649759510275452
Standard Deviation,4.43,2,0.00017490161783996502,0.022824661128115417
Standard Deviation,4.45,9,0.0007870572802798426,0.02361171840839526
Standard Deviation,4.47,5,0.00043725404459991256,0.02404897245299517
Standard Deviation,4.49,1,8.745080891998251e-05,0.024136423261915153
Standard Deviation,4.5,13,0.0011368605159597727,0.025273283777874925
Standard Deviation,4.53,15,0.0013117621337997377,0.02658504591167466
Standard Deviation,4.54,2,0.00017490161783996502,0.026759947529514626
Standard Deviation,4.58,4,0.00034980323567993004,0.027109750765194555
Standard Deviation,4.59,7,0.0006121556624398776,0.027721906427634432
Standard Deviation,4.6,7,0.0006121556624398776,0.02833406209007431
Standard Deviation,4.62,12,0.00104940970703979,0.029383471797114098
Standard Deviation,4.63,4,0.00034980323567993004,0.029733275032794028
Standard Deviation,4.66,1,8.745080891998251e-05,0.02982072584171401
Standard Deviation,4.67,2,0.00017490161783996502,0.029995627459553975
Standard Deviation,4.69,9,0.0007870572802798426,0.030782684739833817
Standard Deviation,4.71,11,0.0009619588981198076,0.03174464363795362
Standard Deviation,4.72,1,8.745080891998251e-05,0.031832094446873606
Standard Deviation,4.73,2,0.00017490161783996502,0.03200699606471357
Standard Deviation,4.75,4,0.00034980323567993004,0.0323567993003935
Standard Deviation,4.76,9,0.0007870572802798426,0.03314385658067334
Standard Deviation,4.77,2,0.00017490161783996502,0.03331875819851331
Standard Deviation,4.79,7,0.0006121556624398776,0.033930913860953184
Standard Deviation,4.8,1,8.745080891998251e-05,0.034018364669873166
Standard Deviation,4.82,1,8.745080891998251e-05,0.03410581547879315
Standard Deviation,4.83,11,0.0009619588981198076,0.035067774376912955
Standard Deviation,4.84,5,0.00043725404459991256,0.03550502842151287
Standard Deviation,4.86,3,0.0002623524267599475,0.035767380848272814
Standard Deviation,4.87,5,0.00043725404459991256,0.03620463489287273
Standard Deviation,4.88,5,0.00043725404459991256,0.03664188893747264
Standard Deviation,4.9,2,0.00017490161783996502,0.036816790555312603
Standard Deviation,4.92,10,0.0008745080891998251,0.03769129864451243
Standard Deviation,4.94,3,0.0002623524267599475,0.037953651071272375
Standard Deviation,4.96,19,0.0016615653694796676,0.03961521644075204
Standard Deviation,4.98,1,8.745080891998251e-05,0.03970266724967202
Standard Deviation,5.0,14,0.001224311324879755,0.04092697857455178
Standard Deviation,5.02,2,0.00017490161783996502,0.04110188019239174
Standard Deviation,5.04,15,0.0013117621337997377,0.04241364232619148
Standard Deviation,5.06,2,0.00017490161783996502,0.04258854394403144
Standard Deviation,5.08,12,0.00104940970703979,0.04363795365107123
Standard Deviation,5.1,8,0.0006996064713598601,0.04433756012243109
Standard Deviation,5.11,2,0.00017490161783996502,0.044512461740271056
Standard Deviation,5.12,3,0.0002623524267599475,0.044774814167031
Standard Deviation,5.14,3,0.0002623524267599475,0.04503716659379095
Standard Deviation,5.15,3,0.0002623524267599475,0.0452995190205509
Standard Deviation,5.16,13,0.0011368605159597727,0.04643637953651067
Standard Deviation,5.18,6,0.000524704853519895,0.046961084390030564
Standard Deviation,5.19,11,0.0009619588981198076,0.04792304328815037
Standard Deviation,5.2,3,0.0002623524267599475,0.04818539571491032
Standard Deviation,5.22,4,0.00034980323567993004,0.04853519895059025
Standard Deviation,5.23,2,0.00017490161783996502,0.04871010056843021
Standard Deviation,5.24,8,0.0006996064713598601,0.04940970703979007
Standard Deviation,5.25,1,8.745080891998251e-05,0.049497157848710054
Standard Deviation,5.27,9,0.0007870572802798426,0.050284215128989895
Standard Deviation,5.28,4,0.00034980323567993004,0.050634018364669825
Standard Deviation,5.29,2,0.00017490161783996502,0.05080891998250979
Standard Deviation,5.31,18,0.0015741145605596852,0.05238303454306947
Standard Deviation,5.33,8,0.0006996064713598601,0.05308264101442933
Standard Deviation,5.34,3,0.0002623524267599475,0.05334499344118928
Standard Deviation,5.35,7,0.0006121556624398776,0.05395714910362916
Standard Deviation,5.38,5,0.00043725404459991256,0.05439440314822907
Standard Deviation,5.39,7,0.0006121556624398776,0.055006558810668946
Standard Deviation,5.4,3,0.0002623524267599475,0.05526891123742889
Standard Deviation,5.42,16,0.0013992129427197202,0.05666812418014861
Standard Deviation,5.43,9,0.0007870572802798426,0.05745518146042845
Standard Deviation,5.46,13,0.0011368605159597727,0.058592041976388225
Standard Deviation,5.48,2,0.00017490161783996502,0.05876694359422819
Standard Deviation,5.49,14,0.001224311324879755,0.05999125491910794
Standard Deviation,5.51,1,8.745080891998251e-05,0.060078705728027926
Standard Deviation,5.53,9,0.0007870572802798426,0.06086576300830777
Standard Deviation,5.54,8,0.0006996064713598601,0.06156536947966763
Standard Deviation,5.55,5,0.00043725404459991256,0.06200262352426754
Standard Deviation,5.56,7,0.0006121556624398776,0.06261477918670742
Standard Deviation,5.57,2,0.00017490161783996502,0.06278968080454739
Standard Deviation,5.59,2,0.00017490161783996502,0.06296458242238735
Standard Deviation,5.6,3,0.0002623524267599475,0.0632269348491473
Standard Deviation,5.61,13,0.0011368605159597727,0.06436379536510708
Standard Deviation,5.62,4,0.00034980323567993004,0.06471359860078701
Standard Deviation,5.64,17,0.0014866637516397026,0.06620026235242672
Standard Deviation,5.66,8,0.0006996064713598601,0.06689986882378658
Standard Deviation,5.67,2,0.00017490161783996502,0.06707477044162655
Standard Deviation,5.68,14,0.001224311324879755,0.0682990817665063
Standard Deviation,5.69,2,0.00017490161783996502,0.06847398338434627
Standard Deviation,5.71,14,0.001224311324879755,0.06969829470922602
Standard Deviation,5.73,1,8.745080891998251e-05,0.06978574551814601
Standard Deviation,5.74,6,0.000524704853519895,0.0703104503716659
Standard Deviation,5.75,10,0.0008745080891998251,0.07118495846086573
Standard Deviation,5.76,6,0.000524704853519895,0.07170966331438562
Standard Deviation,5.78,14,0.001224311324879755,0.07293397463926538
Standard Deviation,5.81,7,0.0006121556624398776,0.07354613030170526
Standard Deviation,5.82,6,0.000524704853519895,0.07407083515522515
Standard Deviation,5.83,5,0.00043725404459991256,0.07450808919982507
Standard Deviation,5.84,13,0.0011368605159597727,0.07564494971578485
Standard Deviation,5.85,7,0.0006121556624398776,0.07625710537822473
Standard Deviation,5.87,3,0.0002623524267599475,0.07651945780498469
Standard Deviation,5.88,4,0.00034980323567993004,0.07686926104066462
Standard Deviation,5.89,15,0.0013117621337997377,0.07818102317446436
Standard Deviation,5.9,6,0.000524704853519895,0.07870572802798426
Standard Deviation,5.91,18,0.0015741145605596852,0.08027984258854394
Standard Deviation,5.92,2,0.00017490161783996502,0.0804547442063839
Standard Deviation,5.93,6,0.000524704853519895,0.0809794490599038
Standard Deviation,5.95,24,0.00209881941407958,0.08307826847398338
Standard Deviation,5.97,10,0.0008745080891998251,0.0839527765631832
Standard Deviation,5.98,8,0.0006996064713598601,0.08465238303454306
Standard Deviation,5.99,6,0.000524704853519895,0.08517708788806296
Standard Deviation,6.0,5,0.00043725404459991256,0.08561434193266287
Standard Deviation,6.01,9,0.0007870572802798426,0.08640139921294272
Standard Deviation,6.02,8,0.0006996064713598601,0.08710100568430258
Standard Deviation,6.03,1,8.745080891998251e-05,0.08718845649322257
Standard Deviation,6.05,17,0.0014866637516397026,0.08867512024486228
Standard Deviation,6.07,5,0.00043725404459991256,0.0891123742894622
Standard Deviation,6.08,4,0.00034980323567993004,0.08946217752514213
Standard Deviation,6.09,14,0.001224311324879755,0.09068648885002188
Standard Deviation,6.1,8,0.0006996064713598601,0.09138609532138174
Standard Deviation,6.11,10,0.0008745080891998251,0.09226060341058157
Standard Deviation,6.13,3,0.0002623524267599475,0.09252295583734152
Standard Deviation,6.14,4,0.00034980323567993004,0.09287275907302145
Standard Deviation,6.15,19,0.0016615653694796676,0.09453432444250112
Standard Deviation,6.16,5,0.00043725404459991256,0.09497157848710104
Standard Deviation,6.18,18,0.0015741145605596852,0.09654569304766072
Standard Deviation,6.2,2,0.00017490161783996502,0.09672059466550069
Standard Deviation,6.21,7,0.0006121556624398776,0.09733275032794057
Standard Deviation,6.22,10,0.0008745080891998251,0.0982072584171404
Standard Deviation,6.23,12,0.00104940970703979,0.09925666812418019
Standard Deviation,6.24,17,0.0014866637516397026,0.1007433318758199
Standard Deviation,6.25,3,0.0002623524267599475,0.10100568430257985
Standard Deviation,6.26,2,0.00017490161783996502,0.10118058592041981
Standard Deviation,6.27,8,0.0006996064713598601,0.10188019239177967
Standard Deviation,6.28,10,0.0008745080891998251,0.1027547004809795
Standard Deviation,6.29,1,8.745080891998251e-05,0.10284215128989949
Standard Deviation,6.31,10,0.0008745080891998251,0.10371665937909931
Standard Deviation,6.32,9,0.0007870572802798426,0.10450371665937916
Standard Deviation,6.34,22,0.0019239177962396153,0.10642763445561877
Standard Deviation,6.36,3,0.0002623524267599475,0.10668998688237873
Standard Deviation,6.37,16,0.0013992129427197202,0.10808919982509844
Standard Deviation,6.39,1,8.745080891998251e-05,0.10817665063401843
Standard Deviation,6.4,6,0.000524704853519895,0.10870135548753833
Standard Deviation,6.41,11,0.0009619588981198076,0.10966331438565814
Standard Deviation,6.42,12,0.00104940970703979,0.11071272409269793
Standard Deviation,6.43,22,0.0019239177962396153,0.11263664188893754
Standard Deviation,6.44,8,0.0006996064713598601,0.1133362483602974
Standard Deviation,6.45,1,8.745080891998251e-05,0.11342369916921739
Standard Deviation,6.46,4,0.00034980323567993004,0.11377350240489732
Standard Deviation,6.47,14,0.001224311324879755,0.11499781372977708
Standard Deviation,6.48,3,0.0002623524267599475,0.11526016615653703
Standard Deviation,6.49,8,0.0006996064713598601,0.11595977262789689
Standard Deviation,6.5,1,8.745080891998251e-05,0.11604722343681688
Standard Deviation,6.51,2,0.00017490161783996502,0.11622212505465684
Standard Deviation,6.52,8,0.0006996064713598601,0.1169217315260167
Standard Deviation,6.53,16,0.0013992129427197202,0.11832094446873642
Standard Deviation,6.54,8,0.0006996064713598601,0.11902055094009628
Standard Deviation,6.55,11,0.0009619588981198076,0.1199825098382161
Standard Deviation,6.56,3,0.0002623524267599475,0.12024486226497605
Standard Deviation,6.57,2,0.00017490161783996502,0.12041976388281601
Standard Deviation,6.58,4,0.00034980323567993004,0.12076956711849594
Standard Deviation,6.59,9,0.0007870572802798426,0.12155662439877579
Standard Deviation,6.6,4,0.00034980323567993004,0.12190642763445572
Standard Deviation,6.62,17,0.0014866637516397026,0.12339309138609543
Standard Deviation,6.63,3,0.0002623524267599475,0.12365544381285538
Standard Deviation,6.65,16,0.0013992129427197202,0.12505465675557512
Standard Deviation,6.66,6,0.000524704853519895,0.12557936160909502
Standard Deviation,6.68,12,0.00104940970703979,0.1266287713161348
Standard Deviation,6.69,4,0.00034980323567993004,0.12697857455181474
Standard Deviation,6.71,20,0.0017490161783996502,0.1287275907302144
Standard Deviation,6.72,10,0.0008745080891998251,0.12960209881941423
Standard Deviation,6.73,10,0.0008745080891998251,0.13047660690861407
Standard Deviation,6.74,10,0.0008745080891998251,0.1313511149978139
Standard Deviation,6.75,3,0.0002623524267599475,0.13161346742457386
Standard Deviation,6.76,4,0.00034980323567993004,0.1319632706602538
Standard Deviation,6.77,13,0.0011368605159597727,0.13310013117621355
Standard Deviation,6.78,7,0.0006121556624398776,0.13371228683865344
Standard Deviation,6.79,21,0.0018364669873196327,0.13554875382597306
Standard Deviation,6.8,5,0.00043725404459991256,0.13598600787057297
Standard Deviation,6.81,4,0.00034980323567993004,0.1363358111062529
Standard Deviation,6.82,1,8.745080891998251e-05,0.13642326191517287
Standard Deviation,6.83,12,0.00104940970703979,0.13747267162221266
Standard Deviation,6.84,9,0.0007870572802798426,0.1382597289024925
Standard Deviation,6.85,11,0.0009619588981198076,0.1392216878006123
Standard Deviation,6.86,6,0.000524704853519895,0.13974639265413222
Standard Deviation,6.87,7,0.0006121556624398776,0.1403585483165721
Standard Deviation,6.88,4,0.00034980323567993004,0.14070835155225203
Standard Deviation,6.89,14,0.001224311324879755,0.1419326628771318
Standard Deviation,6.9,1,8.745080891998251e-05,0.14202011368605177
Standard Deviation,6.91,15,0.0013117621337997377,0.14333187581985152
Standard Deviation,6.92,10,0.0008745080891998251,0.14420638390905136
Standard Deviation,6.93,5,0.00043725404459991256,0.14464363795365126
Standard Deviation,6.94,3,0.0002623524267599475,0.14490599038041121
Standard Deviation,6.95,16,0.0013992129427197202,0.14630520332313093
Standard Deviation,6.96,5,0.00043725404459991256,0.14674245736773084
Standard Deviation,6.97,23,0.0020113686051595977,0.14875382597289044
Standard Deviation,6.99,7,0.0006121556624398776,0.14936598163533032
Standard Deviation,7.0,13,0.0011368605159597727,0.1505028421512901
Standard Deviation,7.01,6,0.000524704853519895,0.15102754700481
Standard Deviation,7.03,24,0.00209881941407958,0.15312636641888958
Standard Deviation,7.04,7,0.0006121556624398776,0.15373852208132946
Standard Deviation,7.05,8,0.0006996064713598601,0.15443812855268932
Standard Deviation,7.06,11,0.0009619588981198076,0.15540008745080913
Standard Deviation,7.07,7,0.0006121556624398776,0.15601224311324902
Standard Deviation,7.08,15,0.0013117621337997377,0.15732400524704876
Standard Deviation,7.09,16,0.0013992129427197202,0.15872321818976848
Standard Deviation,7.11,8,0.0006996064713598601,0.15942282466112834
Standard Deviation,7.12,3,0.0002623524267599475,0.1596851770878883
Standard Deviation,7.13,10,0.0008745080891998251,0.16055968517708813
Standard Deviation,7.14,23,0.0020113686051595977,0.16257105378224773
Standard Deviation,7.16,4,0.00034980323567993004,0.16292085701792766
Standard Deviation,7.17,27,0.002361171840839528,0.1652820288587672
Standard Deviation,7.18,4,0.00034980323567993004,0.16563183209444712
Standard Deviation,7.19,20,0.0017490161783996502,0.16738084827284677
Standard Deviation,7.2,2,0.00017490161783996502,0.16755574989068675
Standard Deviation,7.21,1,8.745080891998251e-05,0.16764320069960673
Standard Deviation,7.22,13,0.0011368605159597727,0.1687800612155665
Standard Deviation,7.23,18,0.0015741145605596852,0.1703541757761262
Standard Deviation,7.24,8,0.0006996064713598601,0.17105378224748605
Standard Deviation,7.25,15,0.0013117621337997377,0.1723655443812858
Standard Deviation,7.26,8,0.0006996064713598601,0.17306515085264565
Standard Deviation,7.27,3,0.0002623524267599475,0.1733275032794056
Standard Deviation,7.28,8,0.0006996064713598601,0.17402710975076546
Standard Deviation,7.29,6,0.000524704853519895,0.17455181460428537
Standard Deviation,7.3,26,0.0022737210319195454,0.17682553563620493
Standard Deviation,7.31,4,0.00034980323567993004,0.17717533887188486
Standard Deviation,7.32,3,0.0002623524267599475,0.1774376912986448
Standard Deviation,7.33,3,0.0002623524267599475,0.17770004372540477
Standard Deviation,7.34,21,0.0018364669873196327,0.1795365107127244
Standard Deviation,7.35,7,0.0006121556624398776,0.18014866637516427
Standard Deviation,7.36,21,0.0018364669873196327,0.1819851333624839
Standard Deviation,7.38,4,0.00034980323567993004,0.18233493659816383
Standard Deviation,7.39,34,0.002973327503279405,0.18530826410144324
Standard Deviation,7.4,14,0.001224311324879755,0.186532575426323
Standard Deviation,7.41,8,0.0006996064713598601,0.18723218189768287
Standard Deviation,7.42,7,0.0006121556624398776,0.18784433756012275
Standard Deviation,7.43,1,8.745080891998251e-05,0.18793178836904273
Standard Deviation,7.44,7,0.0006121556624398776,0.1885439440314826
Standard Deviation,7.45,5,0.00043725404459991256,0.18898119807608252
Standard Deviation,7.46,7,0.0006121556624398776,0.1895933537385224
Standard Deviation,7.47,23,0.0020113686051595977,0.191604722343682
Standard Deviation,7.48,9,0.0007870572802798426,0.19239177962396184
Standard Deviation,7.49,4,0.00034980323567993004,0.19274158285964177
Standard Deviation,7.5,12,0.00104940970703979,0.19379099256668156
Standard Deviation,7.51,5,0.00043725404459991256,0.19422824661128146
Standard Deviation,7.52,9,0.0007870572802798426,0.1950153038915613
Standard Deviation,7.53,7,0.0006121556624398776,0.19562745955400118
Standard Deviation,7.54,3,0.0002623524267599475,0.19588981198076114
Standard Deviation,7.55,30,0.0026235242675994755,0.19851333624836062
Standard Deviation,7.56,4,0.00034980323567993004,0.19886313948404055
Standard Deviation,7.57,13,0.0011368605159597727,0.20000000000000032
Standard Deviation,7.58,13,0.0011368605159597727,0.20113686051596008
Standard Deviation,7.59,2,0.00017490161783996502,0.20131176213380006
Standard Deviation,7.6,8,0.0006996064713598601,0.20201136860515992
Standard Deviation,7.61,15,0.0013117621337997377,0.20332313073895966
Standard Deviation,7.62,11,0.0009619588981198076,0.20428508963707948
Standard Deviation,7.63,21,0.0018364669873196327,0.2061215566243991
Standard Deviation,7.64,3,0.0002623524267599475,0.20638390905115905
Standard Deviation,7.65,8,0.0006996064713598601,0.2070835155225189
Standard Deviation,7.66,14,0.001224311324879755,0.20830782684739868
Standard Deviation,7.67,5,0.00043725404459991256,0.20874508089199859
Standard Deviation,7.68,25,0.0021862702229995625,0.21093135111499814
Standard Deviation,7.69,4,0.00034980323567993004,0.21128115435067807
Standard Deviation,7.7,6,0.000524704853519895,0.21180585920419798
Standard Deviation,7.71,11,0.0009619588981198076,0.2127678181023178
Standard Deviation,7.72,4,0.00034980323567993004,0.21311762133799772
Standard Deviation,7.73,13,0.0011368605159597727,0.21425448185395748
Standard Deviation,7.74,9,0.0007870572802798426,0.21504153913423732
Standard Deviation,7.75,3,0.0002623524267599475,0.21530389156099727
Standard Deviation,7.76,15,0.0013117621337997377,0.21661565369479702
Standard Deviation,7.77,5,0.00043725404459991256,0.21705290773939692
Standard Deviation,7.78,24,0.00209881941407958,0.2191517271534765
Standard Deviation,7.79,4,0.00034980323567993004,0.21950153038915643
Standard Deviation,7.8,4,0.00034980323567993004,0.21985133362483636
Standard Deviation,7.81,26,0.0022737210319195454,0.22212505465675592
Standard Deviation,7.82,8,0.0006996064713598601,0.22282466112811578
Standard Deviation,7.83,18,0.0015741145605596852,0.22439877568867547
Standard Deviation,7.84,7,0.0006121556624398776,0.22501093135111536
Standard Deviation,7.85,1,8.745080891998251e-05,0.22509838216003533
Standard Deviation,7.86,33,0.0028858766943594227,0.22798425885439474
Standard Deviation,7.87,13,0.0011368605159597727,0.2291211193703545
Standard Deviation,7.88,7,0.0006121556624398776,0.2297332750327944
Standard Deviation,7.89,11,0.0009619588981198076,0.2306952339309142
Standard Deviation,7.91,15,0.0013117621337997377,0.23200699606471395
Standard Deviation,7.92,8,0.0006996064713598601,0.2327066025360738
Standard Deviation,7.93,17,0.0014866637516397026,0.2341932662877135
Standard Deviation,7.94,14,0.001224311324879755,0.23541757761259327
Standard Deviation,7.95,6,0.000524704853519895,0.23594228246611318
Standard Deviation,7.96,30,0.0026235242675994755,0.23856580673371267
Standard Deviation,7.97,7,0.0006121556624398776,0.23917796239615255
Standard Deviation,7.98,12,0.00104940970703979,0.24022737210319234
Standard Deviation,7.99,1,8.745080891998251e-05,0.2403148229121123
Standard Deviation,8.0,7,0.0006121556624398776,0.2409269785745522
Standard Deviation,8.01,25,0.0021862702229995625,0.24311324879755175
Standard Deviation,8.02,6,0.000524704853519895,0.24363795365107166
Standard Deviation,8.03,16,0.0013992129427197202,0.24503716659379138
Standard Deviation,8.04,12,0.00104940970703979,0.24608657630083117
Standard Deviation,8.05,2,0.00017490161783996502,0.24626147791867115
Standard Deviation,8.06,24,0.00209881941407958,0.24836029733275072
Standard Deviation,8.07,12,0.00104940970703979,0.2494097070397905
Standard Deviation,8.08,24,0.00209881941407958,0.2515085264538701
Standard Deviation,8.09,6,0.000524704853519895,0.25203323130739
Standard Deviation,8.1,4,0.00034980323567993004,0.25238303454307
Standard Deviation,8.11,21,0.0018364669873196327,0.25421950153038964
Standard Deviation,8.12,5,0.00043725404459991256,0.25465675557498957
Standard Deviation,8.13,14,0.001224311324879755,0.25588106689986934
Standard Deviation,8.14,7,0.0006121556624398776,0.2564932225623092
Standard Deviation,8.15,3,0.0002623524267599475,0.25675557498906915
Standard Deviation,8.16,27,0.002361171840839528,0.25911674682990865
Standard Deviation,8.17,11,0.0009619588981198076,0.26007870572802844
Standard Deviation,8.18,11,0.0009619588981198076,0.2610406646261482
Standard Deviation,8.19,5,0.00043725404459991256,0.26147791867074816
Standard Deviation,8.2,2,0.00017490161783996502,0.2616528202885881
Standard Deviation,8.21,18,0.0015741145605596852,0.2632269348491478
Standard Deviation,8.22,6,0.000524704853519895,0.2637516397026677
Standard Deviation,8.23,19,0.0016615653694796676,0.26541320507214733
Standard Deviation,8.24,15,0.0013117621337997377,0.26672496720594707
Standard Deviation,8.25,3,0.0002623524267599475,0.266987319632707
Standard Deviation,8.26,27,0.002361171840839528,0.2693484914735465
Standard Deviation,8.27,5,0.00043725404459991256,0.26978574551814644
Standard Deviation,8.28,23,0.0020113686051595977,0.27179711412330604
Standard Deviation,8.29,7,0.0006121556624398776,0.2724092697857459
Standard Deviation,8.3,9,0.0007870572802798426,0.27319632706602576
Standard Deviation,8.31,17,0.0014866637516397026,0.27468299081766545
Standard Deviation,8.32,8,0.0006996064713598601,0.2753825972890253
Standard Deviation,8.33,24,0.00209881941407958,0.2774814167031049
Standard Deviation,8.34,3,0.0002623524267599475,0.2777437691298648
Standard Deviation,8.35,7,0.0006121556624398776,0.2783559247923047
Standard Deviation,8.36,13,0.0011368605159597727,0.2794927853082645
Standard Deviation,8.37,8,0.0006996064713598601,0.28019239177962435
Standard Deviation,8.38,21,0.0018364669873196327,0.282028858766944
Standard Deviation,8.39,5,0.00043725404459991256,0.28246611281154393
Standard Deviation,8.4,20,0.0017490161783996502,0.2842151289899436
Standard Deviation,8.41,8,0.0006996064713598601,0.28491473546130347
Standard Deviation,8.42,16,0.0013992129427197202,0.2863139484040232
Standard Deviation,8.43,4,0.00034980323567993004,0.28666375163970315
Standard Deviation,8.44,5,0.00043725404459991256,0.2871010056843031
Standard Deviation,8.45,26,0.0022737210319195454,0.2893747267162226
Standard Deviation,8.46,7,0.0006121556624398776,0.2899868823786625
Standard Deviation,8.47,12,0.00104940970703979,0.2910362920857023
Standard Deviation,8.48,10,0.0008745080891998251,0.2919108001749021
Standard Deviation,8.49,19,0.0016615653694796676,0.29357236554438176
Standard Deviation,8.5,5,0.00043725404459991256,0.2940096195889817
Standard Deviation,8.51,8,0.0006996064713598601,0.29470922606034156
Standard Deviation,8.52,31,0.002710975076519458,0.297420201136861
Standard Deviation,8.53,5,0.00043725404459991256,0.29785745518146095
Standard Deviation,8.54,3,0.0002623524267599475,0.2981198076082209
Standard Deviation,8.55,24,0.00209881941407958,0.30021862702230045
Standard Deviation,8.56,8,0.0006996064713598601,0.3009182334936603
Standard Deviation,8.57,26,0.0022737210319195454,0.30319195452557984
Standard Deviation,8.59,27,0.002361171840839528,0.30555312636641935
Standard Deviation,8.6,12,0.00104940970703979,0.30660253607345916
Standard Deviation,8.61,11,0.0009619588981198076,0.30756449497157895
Standard Deviation,8.62,18,0.0015741145605596852,0.3091386095321386
Standard Deviation,8.63,11,0.0009619588981198076,0.3101005684302584
Standard Deviation,8.64,11,0.0009619588981198076,0.3110625273283782
Standard Deviation,8.65,10,0.0008745080891998251,0.311937035417578
Standard Deviation,8.66,45,0.003935286401399213,0.31587232181897723
Standard Deviation,8.67,5,0.00043725404459991256,0.31630957586357716
Standard Deviation,8.68,3,0.0002623524267599475,0.3165719282903371
Standard Deviation,8.69,25,0.0021862702229995625,0.31875819851333664
Standard Deviation,8.7,20,0.0017490161783996502,0.3205072146917363
Standard Deviation,8.71,9,0.0007870572802798426,0.32129427197201615
Standard Deviation,8.72,7,0.0006121556624398776,0.32190642763445604
Standard Deviation,8.73,25,0.0021862702229995625,0.3240926978574556
Standard Deviation,8.74,7,0.0006121556624398776,0.3247048535198955
Standard Deviation,8.75,21,0.0018364669873196327,0.3265413205072151
Standard Deviation,8.76,4,0.00034980323567993004,0.3268911237428951
Standard Deviation,8.77,7,0.0006121556624398776,0.32750327940533497
Standard Deviation,8.78,12,0.00104940970703979,0.3285526891123748
Standard Deviation,8.79,11,0.0009619588981198076,0.32951464801049457
Standard Deviation,8.8,29,0.0025360734586794926,0.3320507214691741
Standard Deviation,8.81,3,0.0002623524267599475,0.332313073895934
Standard Deviation,8.82,27,0.002361171840839528,0.3346742457367735
Standard Deviation,8.83,7,0.0006121556624398776,0.3352864013992134
Standard Deviation,8.84,27,0.002361171840839528,0.3376475732400529
Standard Deviation,8.85,5,0.00043725404459991256,0.33808482728465283
Standard Deviation,8.86,10,0.0008745080891998251,0.33895933537385264
Standard Deviation,8.87,15,0.0013117621337997377,0.3402710975076524
Standard Deviation,8.88,12,0.00104940970703979,0.3413205072146922
Standard Deviation,8.89,21,0.0018364669873196327,0.34315697420201186
Standard Deviation,8.9,3,0.0002623524267599475,0.3434193266287718
Standard Deviation,8.91,24,0.00209881941407958,0.34551814604285136
Standard Deviation,8.92,4,0.00034980323567993004,0.3458679492785313
Standard Deviation,8.93,23,0.0020113686051595977,0.3478793178836909
Standard Deviation,8.94,14,0.001224311324879755,0.3491036292085707
Standard Deviation,8.95,1,8.745080891998251e-05,0.34919108001749066
Standard Deviation,8.96,15,0.0013117621337997377,0.3505028421512904
Standard Deviation,8.97,5,0.00043725404459991256,0.35094009619589034
Standard Deviation,8.98,20,0.0017490161783996502,0.35268911237429
Standard Deviation,8.99,6,0.000524704853519895,0.3532138172278099
Standard Deviation,9.0,30,0.0026235242675994755,0.3558373414954094
Standard Deviation,9.01,14,0.001224311324879755,0.3570616528202892
Standard Deviation,9.02,25,0.0021862702229995625,0.35924792304328873
Standard Deviation,9.04,8,0.0006996064713598601,0.3599475295146486
Standard Deviation,9.05,9,0.0007870572802798426,0.3607345867949284
Standard Deviation,9.06,40,0.0034980323567993005,0.3642326191517277
