Category,Difference,Observed Frequency,pValue,Cumulative
Standard Deviation,9.96,1,0.0008368200836820083,0.07782426778242674
Standard Deviation,10.07,2,0.0016736401673640166,0.07949790794979075
Standard Deviation,10.14,1,0.0008368200836820083,0.08033472803347276
Standard Deviation,10.17,1,0.0008368200836820083,0.08117154811715477
Standard Deviation,10.26,1,0.0008368200836820083,0.08200836820083678
Standard Deviation,10.3,2,0.0016736401673640166,0.08368200836820079
Standard Deviation,10.31,1,0.0008368200836820083,0.0845188284518828
Standard Deviation,10.33,1,0.0008368200836820083,0.08535564853556481
Standard Deviation,10.34,2,0.0016736401673640166,0.08702928870292882
Standard Deviation,10.35,1,0.0008368200836820083,0.08786610878661083
Standard Deviation,10.37,2,0.0016736401673640166,0.08953974895397485
Standard Deviation,10.38,4,0.0033472803347280333,0.09288702928870288
Standard Deviation,10.42,1,0.0008368200836820083,0.09372384937238488
Standard Deviation,10.46,2,0.0016736401673640166,0.0953974895397489
Standard Deviation,10.48,1,0.0008368200836820083,0.09623430962343091
Standard Deviation,10.5,1,0.0008368200836820083,0.09707112970711292
Standard Deviation,10.51,2,0.0016736401673640166,0.09874476987447693
Standard Deviation,10.52,1,0.0008368200836820083,0.09958158995815894
Standard Deviation,10.57,1,0.0008368200836820083,0.10041841004184095
Standard Deviation,10.65,1,0.0008368200836820083,0.10125523012552295
Standard Deviation,10.68,1,0.0008368200836820083,0.10209205020920496
Standard Deviation,10.7,1,0.0008368200836820083,0.10292887029288697
Standard Deviation,10.71,1,0.0008368200836820083,0.10376569037656898
Standard Deviation,10.73,1,0.0008368200836820083,0.10460251046025099
Standard Deviation,10.76,1,0.0008368200836820083,0.105439330543933
Standard Deviation,10.8,1,0.0008368200836820083,0.106276150627615
Standard Deviation,10.84,1,0.0008368200836820083,0.10711297071129701
Standard Deviation,10.86,1,0.0008368200836820083,0.10794979079497902
Standard Deviation,10.87,1,0.0008368200836820083,0.10878661087866102
Standard Deviation,10.91,2,0.0016736401673640166,0.11046025104602504
Standard Deviation,10.93,1,0.0008368200836820083,0.11129707112970705
Standard Deviation,10.94,1,0.0008368200836820083,0.11213389121338906
Standard Deviation,10.97,1,0.0008368200836820083,0.11297071129707106
Standard Deviation,10.98,1,0.0008368200836820083,0.11380753138075307
Standard Deviation,11.06,1,0.0008368200836820083,0.11464435146443508
Standard Deviation,11.14,1,0.0008368200836820083,0.11548117154811709
Standard Deviation,11.15,1,0.0008368200836820083,0.1163179916317991
Standard Deviation,11.19,1,0.0008368200836820083,0.1171548117154811
Standard Deviation,11.21,1,0.0008368200836820083,0.11799163179916311
Standard Deviation,11.22,3,0.002510460251046025,0.12050209205020913
Standard Deviation,11.25,2,0.0016736401673640166,0.12217573221757315
Standard Deviation,11.29,1,0.0008368200836820083,0.12301255230125516
Standard Deviation,11.3,1,0.0008368200836820083,0.12384937238493716
Standard Deviation,11.41,2,0.0016736401673640166,0.1255230125523012
Standard Deviation,11.43,1,0.0008368200836820083,0.12635983263598322
Standard Deviation,11.45,3,0.002510460251046025,0.12887029288702925
Standard Deviation,11.47,1,0.0008368200836820083,0.12970711297071127
Standard Deviation,11.5,2,0.0016736401673640166,0.1313807531380753
Standard Deviation,11.51,1,0.0008368200836820083,0.1322175732217573
Standard Deviation,11.53,2,0.0016736401673640166,0.13389121338912133
Standard Deviation,11.64,1,0.0008368200836820083,0.13472803347280335
Standard Deviation,11.68,1,0.0008368200836820083,0.13556485355648537
Standard Deviation,11.72,2,0.0016736401673640166,0.1372384937238494
Standard Deviation,11.75,2,0.0016736401673640166,0.1389121338912134
Standard Deviation,11.77,1,0.0008368200836820083,0.13974895397489542
Standard Deviation,11.79,1,0.0008368200836820083,0.14058577405857745
Standard Deviation,11.81,1,0.0008368200836820083,0.14142259414225947
Standard Deviation,11.82,2,0.0016736401673640166,0.14309623430962348
Standard Deviation,11.83,1,0.0008368200836820083,0.1439330543933055
Standard Deviation,11.86,1,0.0008368200836820083,0.14476987447698753
Standard Deviation,11.89,3,0.002510460251046025,0.14728033472803356
Standard Deviation,11.92,1,0.0008368200836820083,0.14811715481171558
Standard Deviation,11.93,1,0.0008368200836820083,0.1489539748953976
Standard Deviation,11.94,1,0.0008368200836820083,0.14979079497907963
Standard Deviation,11.98,1,0.0008368200836820083,0.15062761506276165
Standard Deviation,11.99,1,0.0008368200836820083,0.15146443514644367
Standard Deviation,12.02,1,0.0008368200836820083,0.1523012552301257
Standard Deviation,12.04,1,0.0008368200836820083,0.15313807531380771
Standard Deviation,12.06,1,0.0008368200836820083,0.15397489539748974
Standard Deviation,12.07,1,0.0008368200836820083,0.15481171548117176
Standard Deviation,12.08,1,0.0008368200836820083,0.15564853556485378
Standard Deviation,12.13,2,0.0016736401673640166,0.1573221757322178
Standard Deviation,12.14,1,0.0008368200836820083,0.15815899581589982
Standard Deviation,12.15,1,0.0008368200836820083,0.15899581589958184
Standard Deviation,12.16,1,0.0008368200836820083,0.15983263598326386
Standard Deviation,12.17,1,0.0008368200836820083,0.16066945606694588
Standard Deviation,12.2,1,0.0008368200836820083,0.1615062761506279
Standard Deviation,12.23,1,0.0008368200836820083,0.16234309623430992
Standard Deviation,12.25,1,0.0008368200836820083,0.16317991631799195
Standard Deviation,12.28,3,0.002510460251046025,0.16569037656903798
Standard Deviation,12.29,1,0.0008368200836820083,0.16652719665272
Standard Deviation,12.31,2,0.0016736401673640166,0.16820083682008402
Standard Deviation,12.33,1,0.0008368200836820083,0.16903765690376604
Standard Deviation,12.35,1,0.0008368200836820083,0.16987447698744806
Standard Deviation,12.37,1,0.0008368200836820083,0.17071129707113009
Standard Deviation,12.41,1,0.0008368200836820083,0.1715481171548121
Standard Deviation,12.46,1,0.0008368200836820083,0.17238493723849413
Standard Deviation,12.47,1,0.0008368200836820083,0.17322175732217615
Standard Deviation,12.48,1,0.0008368200836820083,0.17405857740585817
Standard Deviation,12.5,2,0.0016736401673640166,0.1757322175732222
Standard Deviation,12.52,1,0.0008368200836820083,0.1765690376569042
Standard Deviation,12.54,1,0.0008368200836820083,0.17740585774058623
Standard Deviation,12.58,1,0.0008368200836820083,0.17824267782426825
Standard Deviation,12.61,1,0.0008368200836820083,0.17907949790795027
Standard Deviation,12.62,1,0.0008368200836820083,0.1799163179916323
Standard Deviation,12.66,2,0.0016736401673640166,0.1815899581589963
Standard Deviation,12.72,2,0.0016736401673640166,0.18326359832636033
Standard Deviation,12.73,1,0.0008368200836820083,0.18410041841004235
Standard Deviation,12.74,3,0.002510460251046025,0.1866108786610884
Standard Deviation,12.78,2,0.0016736401673640166,0.1882845188284524
Standard Deviation,12.82,1,0.0008368200836820083,0.18912133891213442
Standard Deviation,12.83,1,0.0008368200836820083,0.18995815899581645
Standard Deviation,12.84,1,0.0008368200836820083,0.19079497907949847
Standard Deviation,12.85,1,0.0008368200836820083,0.1916317991631805
Standard Deviation,12.86,1,0.0008368200836820083,0.1924686192468625
Standard Deviation,12.88,2,0.0016736401673640166,0.19414225941422653
Standard Deviation,12.91,1,0.0008368200836820083,0.19497907949790855
Standard Deviation,12.92,2,0.0016736401673640166,0.19665271966527256
Standard Deviation,12.94,1,0.0008368200836820083,0.19748953974895458
Standard Deviation,12.97,2,0.0016736401673640166,0.1991631799163186
Standard Deviation,12.98,1,0.0008368200836820083,0.20000000000000062
Standard Deviation,13.0,1,0.0008368200836820083,0.20083682008368264
Standard Deviation,13.03,1,0.0008368200836820083,0.20167364016736467
Standard Deviation,13.06,1,0.0008368200836820083,0.2025104602510467
Standard Deviation,13.11,2,0.0016736401673640166,0.2041841004184107
Standard Deviation,13.12,1,0.0008368200836820083,0.20502092050209272
Standard Deviation,13.14,1,0.0008368200836820083,0.20585774058577475
Standard Deviation,13.16,1,0.0008368200836820083,0.20669456066945677
Standard Deviation,13.18,2,0.0016736401673640166,0.20836820083682078
Standard Deviation,13.21,1,0.0008368200836820083,0.2092050209205028
Standard Deviation,13.26,2,0.0016736401673640166,0.21087866108786682
Standard Deviation,13.28,2,0.0016736401673640166,0.21255230125523084
Standard Deviation,13.3,1,0.0008368200836820083,0.21338912133891286
Standard Deviation,13.32,3,0.002510460251046025,0.2158995815899589
Standard Deviation,13.34,2,0.0016736401673640166,0.2175732217573229
Standard Deviation,13.35,1,0.0008368200836820083,0.21841004184100493
Standard Deviation,13.36,1,0.0008368200836820083,0.21924686192468695
Standard Deviation,13.37,2,0.0016736401673640166,0.22092050209205097
Standard Deviation,13.4,1,0.0008368200836820083,0.221757322175733
Standard Deviation,13.43,2,0.0016736401673640166,0.223430962343097
Standard Deviation,13.46,1,0.0008368200836820083,0.22426778242677903
Standard Deviation,13.48,1,0.0008368200836820083,0.22510460251046105
Standard Deviation,13.5,1,0.0008368200836820083,0.22594142259414307
Standard Deviation,13.53,3,0.002510460251046025,0.2284518828451891
Standard Deviation,13.56,2,0.0016736401673640166,0.23012552301255312
Standard Deviation,13.57,1,0.0008368200836820083,0.23096234309623515
Standard Deviation,13.58,1,0.0008368200836820083,0.23179916317991717
Standard Deviation,13.6,1,0.0008368200836820083,0.2326359832635992
Standard Deviation,13.61,1,0.0008368200836820083,0.2334728033472812
Standard Deviation,13.62,2,0.0016736401673640166,0.23514644351464523
Standard Deviation,13.63,1,0.0008368200836820083,0.23598326359832725
Standard Deviation,13.64,1,0.0008368200836820083,0.23682008368200927
Standard Deviation,13.73,2,0.0016736401673640166,0.23849372384937328
Standard Deviation,13.75,1,0.0008368200836820083,0.2393305439330553
Standard Deviation,13.78,1,0.0008368200836820083,0.24016736401673733
Standard Deviation,13.79,1,0.0008368200836820083,0.24100418410041935
Standard Deviation,13.8,1,0.0008368200836820083,0.24184100418410137
Standard Deviation,13.84,2,0.0016736401673640166,0.2435146443514654
Standard Deviation,13.88,1,0.0008368200836820083,0.2443514644351474
Standard Deviation,13.91,1,0.0008368200836820083,0.24518828451882943
Standard Deviation,13.92,1,0.0008368200836820083,0.24602510460251145
Standard Deviation,13.93,1,0.0008368200836820083,0.24686192468619347
Standard Deviation,13.95,2,0.0016736401673640166,0.2485355648535575
Standard Deviation,13.96,1,0.0008368200836820083,0.2493723849372395
Standard Deviation,13.98,2,0.0016736401673640166,0.25104602510460355
Standard Deviation,13.99,1,0.0008368200836820083,0.2518828451882856
Standard Deviation,14.02,1,0.0008368200836820083,0.2527196652719676
Standard Deviation,14.04,1,0.0008368200836820083,0.2535564853556496
Standard Deviation,14.05,1,0.0008368200836820083,0.25439330543933164
Standard Deviation,14.06,2,0.0016736401673640166,0.2560669456066957
Standard Deviation,14.07,1,0.0008368200836820083,0.2569037656903777
Standard Deviation,14.09,2,0.0016736401673640166,0.25857740585774175
Standard Deviation,14.13,2,0.0016736401673640166,0.2602510460251058
Standard Deviation,14.15,2,0.0016736401673640166,0.26192468619246984
Standard Deviation,14.16,1,0.0008368200836820083,0.26276150627615186
Standard Deviation,14.21,1,0.0008368200836820083,0.2635983263598339
Standard Deviation,14.22,1,0.0008368200836820083,0.2644351464435159
Standard Deviation,14.24,1,0.0008368200836820083,0.2652719665271979
Standard Deviation,14.25,1,0.0008368200836820083,0.26610878661087994
Standard Deviation,14.27,1,0.0008368200836820083,0.26694560669456197
Standard Deviation,14.29,1,0.0008368200836820083,0.267782426778244
Standard Deviation,14.32,1,0.0008368200836820083,0.268619246861926
Standard Deviation,14.34,1,0.0008368200836820083,0.26945606694560803
Standard Deviation,14.35,1,0.0008368200836820083,0.27029288702929005
Standard Deviation,14.39,1,0.0008368200836820083,0.2711297071129721
Standard Deviation,14.4,1,0.0008368200836820083,0.2719665271966541
Standard Deviation,14.43,2,0.0016736401673640166,0.27364016736401814
Standard Deviation,14.44,3,0.002510460251046025,0.27615062761506415
Standard Deviation,14.46,1,0.0008368200836820083,0.27698744769874617
Standard Deviation,14.5,2,0.0016736401673640166,0.2786610878661102
Standard Deviation,14.51,3,0.002510460251046025,0.2811715481171562
Standard Deviation,14.52,1,0.0008368200836820083,0.28200836820083824
Standard Deviation,14.54,2,0.0016736401673640166,0.2836820083682023
Standard Deviation,14.58,1,0.0008368200836820083,0.2845188284518843
Standard Deviation,14.6,1,0.0008368200836820083,0.28535564853556633
Standard Deviation,14.61,1,0.0008368200836820083,0.28619246861924835
Standard Deviation,14.62,2,0.0016736401673640166,0.2878661087866124
Standard Deviation,14.63,2,0.0016736401673640166,0.28953974895397644
Standard Deviation,14.67,1,0.0008368200836820083,0.29037656903765846
Standard Deviation,14.68,1,0.0008368200836820083,0.2912133891213405
Standard Deviation,14.72,1,0.0008368200836820083,0.2920502092050225
Standard Deviation,14.73,1,0.0008368200836820083,0.2928870292887045
Standard Deviation,14.74,1,0.0008368200836820083,0.29372384937238655
Standard Deviation,14.76,1,0.0008368200836820083,0.29456066945606857
Standard Deviation,14.79,1,0.0008368200836820083,0.2953974895397506
Standard Deviation,14.81,2,0.0016736401673640166,0.29707112970711463
Standard Deviation,14.83,1,0.0008368200836820083,0.29790794979079666
Standard Deviation,14.85,1,0.0008368200836820083,0.2987447698744787
Standard Deviation,14.87,1,0.0008368200836820083,0.2995815899581607
Standard Deviation,14.89,2,0.0016736401673640166,0.30125523012552474
Standard Deviation,14.91,1,0.0008368200836820083,0.30209205020920676
Standard Deviation,14.92,1,0.0008368200836820083,0.3029288702928888
Standard Deviation,14.95,2,0.0016736401673640166,0.30460251046025283
Standard Deviation,14.96,1,0.0008368200836820083,0.30543933054393485
Standard Deviation,14.97,1,0.0008368200836820083,0.30627615062761687
Standard Deviation,14.99,1,0.0008368200836820083,0.3071129707112989
Standard Deviation,15.0,1,0.0008368200836820083,0.3079497907949809
Standard Deviation,15.01,2,0.0016736401673640166,0.30962343096234496
Standard Deviation,15.03,2,0.0016736401673640166,0.311297071129709
Standard Deviation,15.05,2,0.0016736401673640166,0.31297071129707305
Standard Deviation,15.08,1,0.0008368200836820083,0.31380753138075507
Standard Deviation,15.09,1,0.0008368200836820083,0.3146443514644371
Standard Deviation,15.12,1,0.0008368200836820083,0.3154811715481191
Standard Deviation,15.13,1,0.0008368200836820083,0.31631799163180113
Standard Deviation,15.14,3,0.002510460251046025,0.31882845188284714
Standard Deviation,15.17,3,0.002510460251046025,0.32133891213389315
Standard Deviation,15.19,1,0.0008368200836820083,0.3221757322175752
Standard Deviation,15.2,1,0.0008368200836820083,0.3230125523012572
Standard Deviation,15.21,2,0.0016736401673640166,0.32468619246862124
Standard Deviation,15.23,1,0.0008368200836820083,0.32552301255230326
Standard Deviation,15.24,2,0.0016736401673640166,0.3271966527196673
Standard Deviation,15.27,3,0.002510460251046025,0.3297071129707133
Standard Deviation,15.32,1,0.0008368200836820083,0.33054393305439533
Standard Deviation,15.34,1,0.0008368200836820083,0.33138075313807736
Standard Deviation,15.35,1,0.0008368200836820083,0.3322175732217594
Standard Deviation,15.37,1,0.0008368200836820083,0.3330543933054414
Standard Deviation,15.39,2,0.0016736401673640166,0.33472803347280544
Standard Deviation,15.43,1,0.0008368200836820083,0.33556485355648746
Standard Deviation,15.47,1,0.0008368200836820083,0.3364016736401695
Standard Deviation,15.49,1,0.0008368200836820083,0.3372384937238515
Standard Deviation,15.56,1,0.0008368200836820083,0.33807531380753353
Standard Deviation,15.58,1,0.0008368200836820083,0.33891213389121555
Standard Deviation,15.59,2,0.0016736401673640166,0.3405857740585796
Standard Deviation,15.6,1,0.0008368200836820083,0.3414225941422616
Standard Deviation,15.62,1,0.0008368200836820083,0.34225941422594364
Standard Deviation,15.63,1,0.0008368200836820083,0.34309623430962566
Standard Deviation,15.67,1,0.0008368200836820083,0.3439330543933077
Standard Deviation,15.69,2,0.0016736401673640166,0.3456066945606717
Standard Deviation,15.7,2,0.0016736401673640166,0.34728033472803577
Standard Deviation,15.71,1,0.0008368200836820083,0.3481171548117178
Standard Deviation,15.74,2,0.0016736401673640166,0.34979079497908183
Standard Deviation,15.77,1,0.0008368200836820083,0.35062761506276385
Standard Deviation,15.81,1,0.0008368200836820083,0.3514644351464459
Standard Deviation,15.82,1,0.0008368200836820083,0.3523012552301279
Standard Deviation,15.83,2,0.0016736401673640166,0.35397489539749194
Standard Deviation,15.84,2,0.0016736401673640166,0.355648535564856
Standard Deviation,15.85,2,0.0016736401673640166,0.35732217573222
Standard Deviation,15.86,1,0.0008368200836820083,0.35815899581590205
Standard Deviation,15.87,1,0.0008368200836820083,0.35899581589958407
