11317,12,18,21,34,39
11316,1,18,27,37,39
11315,9,18,23,30,34
11314,5,11,19,32,38
11313,1,18,27,31,35
11312,2,3,4,12,26
11311,6,9,15,22,26
11310,7,9,16,21,32
11309,1,17,33,37,39
11308,12,30,34,35,38
11307,2,5,12,36,39
11306,12,16,21,24,38
11305,5,7,19,25,38
11304,8,13,14,26,35
11303,8,9,11,34,36
11302,1,9,12,19,30
11301,13,15,19,27,30
11300,2,8,18,24,37
11299,16,21,28,36,38
11298,7,14,28,33,39
11297,5,9,19,21,38
11296,1,5,9,11,13
11295,1,6,23,27,38
11294,7,11,20,25,34
11293,6,16,19,35,37
11292,10,24,25,29,39
11291,9,15,16,30,31
11290,4,18,33,35,38
11289,9,25,29,31,38
11288,11,17,18,29,33
11287,5,6,13,25,38
11286,8,10,21,23,27
11285,3,6,17,18,33
11284,15,22,26,32,38
11283,5,10,13,20,21
11282,5,19,22,23,30
11281,2,5,7,15,29
11280,10,16,18,19,35
11279,15,17,22,26,32
11278,4,8,20,22,24
11277,1,10,13,14,35
11276,6,10,12,27,35
11275,10,12,28,35,36
11274,1,18,33,37,39
11273,1,22,28,30,38
11272,2,14,20,21,25
11271,8,10,24,25,30
11270,8,14,20,22,36
11269,30,31,32,34,35
11268,7,11,17,24,28
11267,6,12,21,27,37
11266,8,9,11,16,36
11265,5,9,21,32,36
11264,7,27,29,31,36
11263,9,11,16,18,30
11262,19,24,31,37,38
11261,4,13,23,26,38
11260,11,13,15,18,28
11259,7,16,19,20,32
11258,1,6,8,10,36
11257,9,10,25,31,33
11256,3,11,20,21,22
11255,3,9,15,21,31
11254,2,8,9,22,25
11253,7,10,14,20,23
11252,13,21,27,34,35
11251,2,4,13,15,17
11250,12,15,23,34,35
11249,3,9,11,17,28
11248,2,10,11,12,14
11247,2,9,20,21,31
11246,16,19,20,31,37
11245,2,8,21,31,33
11244,18,23,31,36,38
11243,2,17,31,32,38
11242,9,16,26,33,39
11241,2,15,21,33,39
