6249,1,2,10,16,26
6248,1,2,7,25,29
6247,8,13,16,34,39
6246,1,2,7,28,30
6245,18,19,21,25,31
6244,1,3,5,13,29
6243,4,10,14,22,38
6242,17,20,30,32,42
6241,3,17,28,41,42
6240,6,22,26,29,38
6239,2,7,24,31,32
6238,15,30,35,36,38
6237,2,9,22,35,40
6236,7,10,17,32,36
6235,4,6,13,31,33
6234,1,7,9,12,29
6233,4,9,34,36,40
6232,14,32,37,41,42
6231,10,14,15,37,42
6230,10,13,22,24,36
6229,5,7,15,28,34
6228,2,30,31,33,38
6227,17,21,23,29,39
6226,3,6,21,30,31
6225,13,18,20,25,35
6224,13,31,33,38,42
6223,8,11,31,37,39
6222,4,21,30,34,40
6221,12,13,19,25,29
6220,3,4,21,25,32
6219,7,8,32,35,39
6218,8,24,31,38,40
6217,5,14,15,35,41
6216,23,31,36,37,41
6215,3,5,9,28,38
6214,10,14,19,27,37
6213,1,5,13,40,41
6212,5,8,10,18,37
6211,5,15,19,31,40
6210,2,20,23,36,42
6209,3,10,13,19,24
6208,6,10,11,37,40
6207,4,24,33,35,36
6206,19,20,25,26,33
6205,7,13,23,37,38
6204,7,9,21,37,41
6203,1,8,25,26,29
6202,1,21,31,33,34
6201,12,16,22,33,40
6200,11,13,15,35,38
6199,16,31,36,37,41
6198,7,11,13,21,30
6197,4,14,15,17,34
6196,2,30,33,36,38
6195,3,9,18,37,39
6194,3,16,19,23,28
6193,5,6,24,34,39
6192,2,3,7,24,42
6191,2,4,22,37,41
6190,19,28,34,35,37
6189,4,10,17,19,36
6188,1,16,19,35,38
6187,6,7,18,33,42
6186,2,5,9,16,17
6185,21,23,31,37,39
6184,2,3,17,25,40
6183,18,27,33,34,40
6182,2,3,7,13,37
6181,9,16,30,35,40
6180,12,19,22,24,34
6179,12,19,28,40,41
6178,7,9,11,20,42
6177,2,3,10,37,38
6176,19,20,35,39,41
6175,17,18,22,36,39
6174,2,4,9,13,20
6173,8,11,13,18,37
6172,12,14,16,28,31
6171,8,14,18,22,29
6170,10,17,20,28,30
6169,2,21,22,28,36
6168,1,11,13,21,28
6167,5,8,9,18,28
6166,8,13,17,21,38
6165,2,7,8,15,27
6164,9,21,28,31,35
6163,1,5,6,21,37
6162,3,6,14,24,37
6161,1,4,6,21,28
6160,9,10,14,23,37
6159,2,7,11,17,27
6158,18,22,24,28,33
6157,6,8,23,24,29
6156,3,15,21,28,29
6155,1,5,9,10,16
6154,3,7,8,12,16
6153,6,8,9,14,19
6152,15,17,21,36,37
6151,2,5,14,21,36
6150,10,18,21,30,31
6149,4,15,16,20,32
6148,8,12,25,30,32
6147,5,6,28,30,38
6146,8,19,24,37,38
6145,4,8,10,21,29
6144,2,3,7,8,16
6143,7,22,26,33,38
6142,12,14,17,20,29
6141,13,18,29,32,38
6140,7,11,18,22,31
6139,10,13,25,31,34
6138,9,19,31,32,35
6137,7,9,12,16,18
6136,6,7,10,21,36
6135,10,12,19,24,38
6134,4,17,20,31,38
6133,4,8,18,23,35
6132,8,10,14,32,38
6131,11,14,17,23,29
6130,3,9,18,24,30
6129,5,6,8,10,16
6128,18,19,26,29,37
6127,11,16,19,23,28
6126,5,10,26,29,30
6125,9,20,21,30,32
6124,7,10,24,25,27
6123,25,28,32,35,37
6122,3,5,27,31,35
6121,2,12,18,20,28
6120,2,4,8,30,33
6119,5,10,14,25,33
6118,15,28,30,31,38
6117,6,9,12,13,15
6116,3,4,8,12,22
6115,6,9,14,18,33
6114,1,3,4,16,37
6113,2,9,26,29,35
6112,12,18,23,31,35
6111,1,6,14,29,33
6110,22,23,25,34,38
6109,4,11,17,21,23
6108,5,6,8,22,38
6107,4,5,11,28,38
6106,2,3,4,29,33
6105,16,23,28,34,36
6104,2,8,22,32,35
6103,2,10,23,25,36
6102,7,10,19,34,35
6101,6,7,9,10,27
6100,1,6,11,18,35
6099,4,16,18,23,27
6098,6,9,18,27,37
6097,13,18,24,25,38
6096,1,10,11,25,32
6095,2,8,11,15,17
6094,7,10,12,32,34
