#,6,21,33,16,4,23,35,14,2,0,28,9,26,30,11,7,20,32,17,5,22,34,15,3,24,36,13,1,37,27,10,25,29,12,8,19,31,18
216,1,,,,1,,2,1,,1,1,,2,1,1,2,,3,1,,1,,2,2,,2,4,1,1,,,2,,1,4,1,,
217,,1,2,3,,,,1,1,2,1,1,,1,1,1,1,1,,1,,2,,2,4,1,1,1,1,1,2,1,2,1,1,,,
218,,3,,,,1,1,4,,,2,2,2,2,1,,2,,1,1,2,2,2,,1,1,,1,2,2,2,,,1,,,,
219,,2,1,1,1,1,,1,,4,1,1,1,,4,,1,,1,,1,1,,,1,3,1,1,,2,,,,3,1,1,1,2
220,2,1,1,1,1,1,,1,1,1,2,,,3,1,2,,,2,2,,,2,1,2,,,1,2,1,,2,2,,1,1,,1
221,,1,,3,,1,1,1,,3,1,2,4,,1,,2,1,,1,1,1,,2,2,,,,1,,4,2,,1,,1,,1
222,1,,2,1,1,1,,,4,2,2,2,,,1,,2,3,,1,,,2,,,1,2,3,1,,1,1,2,,,,1,1
223,1,1,,3,,,4,1,,1,,1,1,3,2,3,1,1,,1,1,,,1,1,,,,2,1,1,1,3,,1,2,,
224,1,,2,1,4,,1,1,1,,2,2,,1,1,2,1,1,1,,,,1,1,,,,1,,2,,1,2,1,2,,2,3
225,1,,,,1,2,1,,2,,1,,,1,1,3,1,,1,,2,,2,2,,2,1,,1,2,1,1,,4,2,,1,2
226,1,2,1,1,,,,2,1,1,,3,1,2,,,,,3,2,1,1,1,1,,,2,1,1,1,,1,1,1,2,1,1,2
227,,1,,,,1,,2,2,2,,1,,6,,3,,1,1,1,1,2,2,3,,1,,,1,,1,,1,1,1,1,,2
228,1,1,,1,,2,,1,1,1,2,1,,2,1,3,,1,1,1,,,1,1,,1,2,2,,2,4,1,,,2,1,,1
229,,,2,2,4,,2,,2,1,,,2,1,,,1,1,2,,1,,1,2,,1,2,,,4,2,,1,2,,,2,
230,1,1,1,1,2,,1,,2,1,,,1,,,2,1,4,4,1,,2,,,1,2,1,1,1,1,1,,2,,,2,1,
231,,2,1,,1,2,,2,1,,1,3,3,1,,1,1,,1,2,1,1,,2,1,1,,,1,2,1,,1,2,1,,2,
232,3,,2,3,2,1,,,,,1,1,,1,2,1,,,3,3,1,3,,,1,1,1,1,,,1,1,1,,2,1,1,
233,1,1,2,1,,,,,2,4,3,,2,,,2,1,2,2,1,1,1,1,,,,,,,1,1,1,2,2,2,2,,
234,1,2,1,1,1,1,,2,1,2,3,,1,1,1,1,2,1,2,1,1,,1,1,2,,1,,,2,2,1,,1,1,,,
235,1,2,2,1,,,1,,,1,2,,1,,,1,,1,1,,2,1,1,,1,2,3,5,2,2,,1,,,2,,1,1
236,,,,,2,4,2,1,,,,1,3,1,1,2,,,,,,1,1,2,1,,1,1,1,2,2,,2,1,2,2,2,
237,,,2,,,,1,,,1,2,2,1,,2,1,1,,2,,1,2,1,2,,,,2,1,1,1,2,,1,3,1,2,3
238,1,,1,1,1,,,2,1,1,1,1,4,,,1,2,,1,,,1,1,1,1,1,,,,2,1,3,1,2,1,1,2,2
239,1,1,,1,,3,2,1,1,1,2,1,1,1,,,1,,2,,1,,,,,4,1,1,1,2,2,1,1,2,,3,,
240,,,3,2,1,,,1,2,,1,,1,2,,1,,1,6,1,1,1,,2,1,2,,1,3,,,1,1,,,,2,1
241,2,1,,2,1,1,1,,,1,1,1,1,2,,3,,2,,,2,2,1,2,1,,1,1,1,1,2,1,,,,,3,1
242,,3,,1,,1,2,1,,3,,2,,1,1,,,3,,2,,1,1,,,1,3,3,1,1,,2,,,2,,,3
243,2,2,2,1,,,,2,3,1,,2,,2,1,2,,2,2,1,,,1,1,1,1,,,2,2,,,1,1,1,2,,
244,1,2,2,,3,2,,,2,,1,,2,1,,2,,,,1,,1,1,1,,2,1,,1,,,4,1,,1,1,2,3
245,1,2,2,1,2,1,,1,2,2,,3,,2,1,1,1,1,1,,1,3,,2,1,,1,,1,1,,,,2,,,,2
246,1,,2,,,1,,1,4,,,,1,2,1,,3,1,,,2,1,,1,3,,1,1,2,1,1,1,,2,,2,2,1
247,,,1,,2,,2,1,2,,,,2,2,1,2,2,,2,,3,1,,3,,2,,,2,3,,,,2,1,,,2
248,,,2,1,1,2,,1,,,1,2,1,,1,1,,1,2,3,2,2,1,,,1,1,1,,1,2,,2,1,,,2,3
249,4,,2,1,1,1,2,3,3,1,,,,1,,1,1,,,,,2,1,1,,,2,,1,1,,,1,1,2,2,1,2
250,,2,1,1,,1,,1,1,4,2,,1,1,1,,1,2,,,,,,3,1,5,2,1,1,1,,,1,,1,2,,1
251,1,2,,,2,,3,1,3,1,1,,1,3,,,1,,2,1,1,1,,2,1,1,,1,1,2,2,1,1,,,,,2
252,,2,1,2,1,,3,1,,1,1,2,1,1,,,,1,,1,2,,1,1,1,1,2,,1,2,,1,4,,1,2,1,
253,2,,,2,1,2,,,,,2,,2,2,1,,1,2,1,,,,1,1,1,1,2,,3,2,3,1,1,,1,,2,1
254,3,1,5,,,1,,2,,2,,1,3,1,,2,2,2,,1,1,1,,1,,1,1,1,1,1,2,,,1,,,,1
255,1,,,3,1,1,,,,1,,2,1,,2,,4,,4,,,3,,1,1,,3,,,1,2,1,2,1,,1,1,1
256,2,2,2,1,1,2,,,1,,,2,1,,1,1,1,3,1,2,2,,2,,3,,1,,1,1,,1,2,,,,1,1
257,,1,,2,2,1,,1,1,,,1,1,2,2,,1,1,1,1,1,,1,2,1,2,2,,1,1,,1,,2,,2,1,3
258,,,2,2,1,1,1,2,2,1,,2,1,,2,,1,3,1,2,2,,1,1,1,,2,,,1,,,,3,1,,1,1
259,3,1,,1,,,2,,1,1,,,,1,,2,1,2,3,,3,1,,2,2,,,2,1,,2,1,2,1,1,1,1,
260,1,3,1,1,,1,3,1,,,2,4,1,,1,1,1,2,1,,,1,1,2,1,2,,,,,,2,,1,,3,1,
261,,1,1,,,2,,2,1,1,2,,1,2,1,1,1,3,,,1,2,2,,,2,3,1,1,,1,1,1,2,,1,1,
262,1,1,,1,,1,,1,2,2,1,,,,1,2,1,2,1,,1,,1,5,4,1,2,,,2,1,,1,,,1,,2
263,,3,2,,1,1,,,1,,1,,,,,2,1,3,1,1,1,3,2,,3,3,2,,1,1,,1,1,,1,1,,1
264,1,4,2,1,,,,,2,2,2,,1,,2,,,,,1,,,2,2,2,,,,,2,1,2,2,2,,3,,2
265,1,1,2,1,,2,,2,,1,1,1,1,,2,,2,1,,1,2,,,3,,,,1,1,2,2,2,,1,2,1,1,1
266,,1,,2,,1,1,,1,3,1,1,,1,,2,,1,1,1,2,,,2,2,,,,1,1,2,2,1,2,3,1,2,
267,1,2,1,1,1,,2,,,4,1,1,1,,1,3,1,,1,2,3,,2,1,2,,,1,1,1,1,,3,,,,,
268,1,2,3,,1,,1,1,,1,1,1,2,,,1,1,3,,1,,,2,1,2,2,1,,2,,,3,2,,2,,1,
269,1,1,,,3,2,,1,,,2,1,1,1,,,,,1,1,,2,2,,1,1,4,2,1,1,3,4,,1,,,,1
270,,3,,1,1,2,1,3,,2,1,,1,1,,2,,1,,1,,2,,1,2,,1,2,,1,1,1,,2,,1,1,3
271,1,,2,1,1,2,,1,3,1,1,,1,1,1,,,2,,1,1,,1,,1,2,1,2,1,1,,4,1,1,1,,2,
272,,1,3,1,1,2,1,1,2,1,4,2,,1,,,,,1,2,1,,1,3,,3,,,,1,1,,1,2,1,1,,
273,1,1,1,2,1,1,,,1,1,,1,2,,1,1,1,2,1,3,1,1,1,1,1,1,,,1,,2,1,2,4,,,,1
274,,1,1,2,2,,1,1,,1,1,3,3,1,,,1,,1,,,,1,1,1,,1,2,,5,2,,1,1,,2,2,
275,1,1,,1,,,1,2,1,,2,1,,,,,1,2,1,1,,1,1,1,3,,1,2,,3,,5,1,1,,1,2,1
276,,,,3,1,5,,,2,3,,,1,2,,2,,1,1,,1,,1,,,4,1,,,2,1,1,2,,3,,,1
277,,3,4,,1,2,,2,,1,,1,1,1,,,,,2,,,1,1,3,1,1,1,2,1,1,1,1,,1,,1,1,3
278,2,1,1,,,1,1,,,1,,,1,1,1,,,2,1,1,,2,1,2,2,1,3,2,1,,2,1,,2,1,1,2,1
279,1,1,1,1,,,1,,,,1,1,2,1,1,1,3,1,,1,2,1,1,1,,1,1,2,2,1,,1,1,1,1,2,2,1
280,1,1,2,1,,,2,,1,1,1,,,1,2,3,1,2,1,,3,1,,2,,1,2,,,,1,1,1,1,,2,,3
281,,3,1,2,1,1,,,1,,1,2,,2,4,1,1,,,,2,,,1,3,2,,1,,,1,2,2,,1,1,2,
282,2,1,,1,,,1,,1,1,1,1,,1,3,,2,1,1,,1,3,1,2,1,1,,2,1,1,,2,,1,1,,3,1
283,1,1,,1,,1,1,1,2,,1,,,2,3,2,,1,,1,1,1,2,,,1,3,1,,4,1,,1,1,2,,2,
284,,,4,1,1,1,2,1,1,,1,1,,1,1,2,,,,2,1,2,1,1,3,1,1,1,,1,1,1,,,1,,3,1
285,1,1,1,,,2,1,2,1,2,3,3,1,3,1,,1,1,,2,,,,,,,,1,,1,2,,2,2,1,1,1,1
286,,,1,2,,1,2,1,,1,,1,1,1,,,1,1,,,,4,1,,1,,3,2,1,1,2,1,2,2,,2,2,1
287,1,3,,,2,,2,,,3,2,1,,2,1,,1,2,1,,2,,,,,1,,,1,1,2,1,2,,1,1,,5
288,1,1,,3,1,1,1,,2,1,2,2,,1,,1,,,,2,,,,1,1,1,,2,4,2,1,1,,2,,2,,2
289,2,1,,1,2,,,,2,,3,2,1,,1,,1,,2,1,3,,3,1,,,,1,,1,2,3,,2,,2,1,
290,2,1,2,,,1,,1,3,,2,1,2,1,2,1,,,,,4,,,2,1,1,,1,2,1,2,2,,1,,1,1,
291,2,3,3,,1,2,1,2,,,1,2,,1,1,2,,1,3,,1,2,,,2,,,,1,,1,1,1,,1,2,,1
292,1,,1,,1,2,1,1,1,,1,,2,1,2,3,1,1,2,1,1,,,3,,1,1,2,,3,,1,1,,1,1,1,
293,5,4,1,,2,,1,,,,1,1,1,1,1,1,1,,2,1,2,2,1,1,2,1,,,1,1,2,,,1,1,,,
294,2,2,1,2,1,1,,1,2,,3,1,,,1,,1,1,,2,2,1,2,,,,,2,,,1,3,1,,2,1,1,1
295,1,,1,,,1,1,1,1,2,2,2,1,1,2,,,2,1,2,2,1,1,,1,2,1,1,,,,2,2,1,1,,2,
296,,,,1,1,1,1,,3,1,2,,,2,1,2,,,1,1,3,2,2,3,1,,1,,1,,3,1,,2,,1,1,
297,,1,1,,1,,1,2,,,1,3,2,1,2,1,2,,5,2,2,,1,,,1,,,1,1,1,5,,,1,,,
298,3,1,1,1,,1,3,,1,,2,1,,1,2,1,2,,4,,,,2,2,1,1,,1,,1,,2,1,,,1,1,1
299,1,2,2,1,2,,,2,1,1,,2,2,1,,1,,1,1,1,1,2,1,,1,1,,,1,1,1,2,1,1,2,1,1,
300,,4,,2,2,1,,1,2,,1,1,2,,3,,1,1,1,,,3,1,4,,1,1,1,,,,3,,1,,1,,
301,,1,,1,,2,1,2,2,1,2,,1,2,2,1,,,1,,,1,1,,,2,,1,,,2,,3,1,2,2,2,2
302,2,,1,,,,1,,2,1,2,2,1,1,1,2,1,1,1,1,,,,3,2,1,,2,1,1,4,3,,1,,,,
303,1,,,1,1,2,,1,,2,1,,2,1,2,,4,1,2,,1,2,,,,,2,1,,,1,2,1,,1,1,3,2
304,1,1,,,,3,2,1,2,2,1,,,1,,,1,1,2,,,2,3,,3,,2,,,2,,1,2,,1,2,2,
305,1,2,2,1,1,2,,2,,2,,,,,3,1,1,,,1,1,2,,1,2,2,2,2,1,,,1,2,,2,,,1
306,1,1,2,1,1,4,,1,2,1,1,2,,1,1,,,,1,1,,,1,2,1,1,2,,1,,,,1,3,1,2,1,1
307,1,,1,1,,3,,3,1,2,,,1,,1,2,2,1,,,2,1,,1,2,2,2,,1,1,,1,1,1,2,,,2
308,,2,,1,,2,1,2,1,1,1,2,2,1,1,,1,2,1,1,1,1,1,1,,1,2,,,3,1,,2,1,1,1,,
309,,1,1,1,1,,2,,,1,,3,,2,2,,3,,,2,,1,3,,2,2,2,1,,1,,2,1,1,,1,2,
310,1,2,1,1,2,2,2,2,3,1,,1,,1,2,,1,3,,,,2,1,2,,1,1,1,,,,,1,,,1,3,
311,1,1,1,1,4,1,1,3,2,,,,,3,2,1,,,1,1,1,1,,,2,3,1,1,,,1,1,1,,2,1,,
312,1,1,2,4,1,2,,,1,2,1,1,1,1,2,1,1,,,,,2,,1,,,1,,2,1,1,2,,2,1,1,1,1
313,2,3,3,,3,2,2,,1,2,,1,1,2,,,1,,1,2,,2,,1,,,1,1,,,2,1,,,1,2,1,
314,1,,1,,1,1,1,3,2,,1,,1,2,,1,1,,2,,1,2,,1,1,,,,2,2,2,4,,,1,1,3,
315,,,1,1,1,,,1,1,3,,2,5,1,,1,2,1,2,1,1,,,2,2,,1,,1,,,,3,2,,1,2,
316,,3,1,,2,1,4,,1,,1,,1,,,,,,,1,1,1,2,1,1,1,2,1,3,2,1,2,1,1,,2,1,
317,2,,3,1,1,3,2,,2,1,1,1,,1,1,1,2,2,,1,2,2,1,,1,1,,1,1,,1,,1,,2,,,
318,,3,1,2,1,1,1,,,2,,2,,,,,2,1,1,,2,,2,3,1,,1,2,1,1,,,1,,2,,2,3
319,2,1,,1,1,,,1,2,2,1,,,1,1,,1,3,2,3,,1,,,3,,1,,1,2,2,,2,,1,2,,1
320,,1,2,,1,2,1,1,2,1,,,1,,3,1,,1,1,3,2,1,1,,2,,1,1,,2,2,1,2,,,1,,1
321,3,3,,,2,,2,2,,3,,,2,,2,1,1,,1,1,2,,1,1,,2,1,1,,2,,1,1,,1,1,,1
322,,1,,2,,1,,1,1,2,2,1,2,1,2,1,,2,2,2,,1,,,1,1,,1,,1,1,1,1,1,1,,4,1
323,4,3,,1,,,,,2,1,,2,1,1,1,1,,4,2,1,3,2,,1,,,,1,1,1,2,,,,,2,,1
324,2,3,1,2,1,,2,,,1,1,1,2,,2,3,,,2,,1,1,2,1,,,3,2,2,,,,2,1,,,,
325,,1,2,,,2,3,1,,1,,,2,,2,,2,,1,2,1,,1,,,1,2,1,4,,3,,1,1,2,,2,
326,1,,2,3,2,2,2,1,1,1,1,1,,1,,2,,5,2,1,1,,1,,,1,,,,1,1,1,,2,1,1,,
327,,2,2,2,1,1,2,2,,2,,1,2,,,2,2,,2,,1,,2,1,,,,,,2,,1,2,,3,1,,2
328,1,,2,2,1,1,,,2,2,1,,,1,2,,2,1,,,3,,2,1,,1,1,1,1,,2,2,2,1,,1,1,1
329,,,,,2,2,2,1,,,,,1,,3,2,,,2,1,2,,1,1,,3,,1,1,1,1,1,1,3,1,2,3,
330,,1,1,,1,2,,,2,1,2,1,1,1,3,,,1,,1,3,2,2,1,,,1,1,1,1,2,2,,,1,1,,2
331,,2,3,,1,3,,2,2,,2,1,1,3,1,,,1,,1,1,1,,,,2,1,3,,2,,1,4,,,,,
332,1,1,,,4,1,1,2,2,1,1,2,,1,1,3,,2,,,2,1,,1,1,,2,1,,,2,1,3,,,,,1
333,2,2,3,,,2,,1,,2,2,2,2,,1,1,1,,1,1,2,1,1,1,3,,1,,1,2,,,1,1,,1,,
334,2,1,1,,2,1,1,,1,1,,2,1,,3,1,1,1,,,,2,1,1,1,1,,,1,3,2,2,1,,2,1,1,
335,2,,1,,2,,,4,1,,1,,2,1,,2,1,1,1,,2,,1,2,2,,3,,,2,2,,2,1,,1,,1
336,,,2,2,,2,2,2,,,1,2,1,1,2,2,1,,1,1,1,1,1,2,,,,,1,2,,1,2,,,2,2,1
337,1,,1,2,,2,,1,1,2,1,2,3,1,,1,1,,2,1,,2,2,,,,,2,1,1,,1,4,,1,1,1,
338,,,2,,1,3,1,,2,,2,2,2,,2,1,1,,,1,3,1,1,,,,,1,1,1,1,2,,1,3,3,,
339,1,2,1,,2,2,1,,2,3,1,1,,,1,4,,,,1,1,,3,,2,2,,1,3,,2,1,,1,,,,
340,,3,1,1,1,,,2,,,1,,1,1,,1,,1,,2,1,,2,1,3,,3,1,4,,1,2,,,1,2,,2
341,1,2,1,1,,,1,1,2,1,,1,1,2,2,1,,,,2,1,,2,4,,1,,,,1,,1,4,1,,3,1,
342,,1,1,1,,,1,1,2,,2,1,1,1,1,2,,,1,4,2,2,1,1,1,,1,,,1,,,2,2,1,,3,1
343,1,,1,,2,,2,2,1,2,,,1,1,,2,2,1,2,1,1,2,,,,1,1,3,2,3,,,,2,1,,1,
344,1,,2,,1,,2,,,,1,1,1,1,2,2,1,,,1,2,2,,,,5,1,2,1,1,1,3,3,1,,,,
345,3,,2,1,,1,1,1,1,1,1,1,1,1,,,3,1,1,1,1,,,1,,2,1,2,,1,,1,1,1,1,1,3,1
346,,2,2,1,,1,1,2,3,1,1,,,,,1,,1,1,1,1,,,,1,1,2,1,,1,1,2,,1,4,,,5
347,1,,3,1,1,,2,,1,,,,1,1,3,,,1,,,1,2,3,,2,4,2,1,1,,,,,1,2,,1,3
348,,1,2,1,2,,,2,3,2,,,3,1,1,1,1,,,3,,1,2,,,,2,1,,,,,1,3,,1,2,2
349,1,1,2,2,1,,3,,2,,2,,,,1,1,,,,3,3,4,1,,2,,1,,1,2,1,,1,,,1,1,1
350,,1,2,,,,,1,1,2,1,1,2,,1,,1,1,2,,2,2,1,,1,,,,1,2,1,3,1,2,,2,1,3
351,1,1,1,,,3,,,1,1,1,,1,1,,,,1,,,1,1,2,1,,1,1,1,2,1,3,1,,2,2,5,,2
352,1,1,1,,,2,1,,,,1,1,2,2,,,5,1,,1,,,2,2,,,1,,1,,1,1,1,1,2,2,2,3
353,,1,5,,,1,1,,1,1,1,1,2,3,1,2,1,,1,,,,,2,1,,2,2,,,1,,1,,3,4,,
354,,3,1,1,1,,,1,1,,2,,,2,1,2,1,1,2,1,2,1,1,,1,3,,1,2,2,1,,,1,,,2,1
355,1,2,1,3,,,,,2,2,,2,1,,,1,,2,,,,1,3,1,1,1,,,,4,1,2,1,1,,1,2,2
356,1,2,,,1,2,1,,,,,2,2,1,,2,3,,2,1,2,,1,,,2,1,2,3,,2,,1,1,,,3,
357,3,,1,2,2,,2,2,,2,1,2,1,1,1,,1,,,1,,1,,2,2,,,3,4,1,,1,,,,,1,1
358,1,,,1,1,2,1,3,1,2,2,1,,1,2,2,,,,1,,1,5,1,1,,,2,,,1,,1,2,,2,1,
359,3,1,,1,,1,1,3,1,1,,,1,2,,1,,2,,1,,2,,1,,1,1,1,,1,1,2,2,,1,3,2,1
360,2,,,,2,1,,3,1,,,,,1,,2,1,1,3,2,,,1,1,1,1,,3,,,1,3,1,1,,2,2,2
361,,,2,1,1,1,1,2,1,,,,1,2,,1,,1,1,2,2,2,2,2,2,,1,2,,2,,1,1,,3,1,,
362,2,,1,,,2,,1,,1,1,,,2,1,1,1,,2,1,,1,1,2,1,2,1,,1,2,2,1,1,,3,2,1,1
363,,1,3,,2,,2,1,3,2,,1,1,2,1,,1,,,1,1,2,1,1,,2,1,1,2,,,1,,2,,1,1,1
364,5,,,,,1,1,1,3,1,,,3,1,,1,,1,1,2,1,1,1,2,1,,,,2,1,3,,1,,2,2,,
365,,2,,2,,,,1,2,3,1,,2,,1,,1,1,1,,2,1,1,5,2,1,,1,1,,2,3,,,1,,,1
366,1,1,1,,2,1,1,,1,,1,,1,,2,,1,,,2,2,,,3,,1,,1,1,2,1,3,1,3,2,1,1,1
367,1,1,2,1,2,3,,,,1,1,1,,1,1,1,,,,,,3,2,,1,1,2,3,1,,,2,2,,,1,1,3
368,2,,,,1,1,3,1,,1,,,1,,,4,2,1,,3,,3,,1,4,,,1,1,,,,2,1,1,2,1,1
369,2,1,,1,1,1,,1,,,2,,,,1,4,,,1,,,6,1,2,2,2,1,1,,,1,3,,1,1,1,,1
370,1,,4,1,,3,4,,,2,2,,,2,,,2,,,1,1,,1,1,1,1,,,1,,,,,3,1,1,2,3
371,,,,2,,1,2,1,6,,3,,1,1,,1,1,,2,1,1,1,2,,1,,,,2,,1,,1,2,1,1,2,1
372,2,2,,,,2,1,1,2,1,2,1,,,,1,,,2,1,2,2,,,1,3,,1,3,1,2,1,,1,,1,1,1
373,4,,,2,,1,1,2,,1,1,,,2,2,,,,,2,3,,1,2,1,2,1,1,,1,1,1,,1,2,1,,2
374,,2,,3,4,1,1,,3,,,1,2,1,1,1,,2,1,,,,4,,,1,,,,,2,,4,1,,,2,1
375,,1,2,1,1,,,,,1,,1,1,1,2,,2,,1,,,2,1,,1,1,1,1,3,3,3,1,,2,2,1,2,
376,,1,2,,3,,,3,,,,1,2,1,1,1,,,1,,2,1,1,2,,2,,2,2,2,2,1,,,,1,2,2
377,2,,1,2,,,1,,2,1,2,1,1,,,1,1,1,2,1,1,3,,1,,,2,,1,,1,2,3,1,2,2,,
378,1,2,1,1,1,2,1,4,1,,1,1,2,1,1,1,,1,,2,,,,2,1,,1,,1,,,,,3,3,,3,
379,1,1,1,1,1,1,1,,1,1,,1,3,,1,2,2,3,,,1,,,4,1,1,,2,,2,1,,1,1,2,1,,
380,,,1,2,1,1,,2,1,1,,,2,2,1,,2,2,1,1,2,1,,,1,,2,2,1,1,,1,,,2,4,,1
381,,2,,,,3,,2,1,3,,,1,3,1,,,1,4,,2,,2,,1,1,,2,2,,,2,1,,1,,2,1
382,,1,4,1,,1,,,1,1,2,1,,2,3,,1,2,1,,3,,1,2,,,,1,2,,1,2,1,,1,,1,2
383,1,2,,,2,1,1,,1,3,1,1,2,1,1,1,,,1,1,1,1,,,1,,,1,1,1,4,1,1,2,,3,,1
384,,1,1,,1,1,,1,1,1,,1,1,,,2,1,1,,1,2,1,1,1,2,1,4,2,2,,1,2,,1,2,,2,
385,2,,,1,,1,1,2,1,1,,,1,2,1,1,1,,2,2,2,,2,,,,2,1,,2,2,2,4,1,1,,,
386,1,2,2,1,,,,,1,,,,,,3,1,,1,,1,,2,1,2,2,2,3,,4,1,,2,,1,2,1,1,1
387,3,,1,1,,1,3,1,,,1,,1,1,2,2,1,1,1,2,,2,,1,1,2,1,3,,,,1,1,,2,1,1,
388,1,1,2,,,1,,,1,1,,2,1,1,2,1,3,1,2,1,1,,,2,,2,1,1,1,1,,2,1,,,2,1,2
389,2,2,1,2,,2,1,2,2,1,1,,1,,,3,,,,,,,2,1,,1,1,1,2,,,,,1,3,1,4,1
390,1,3,1,1,,3,1,1,1,1,1,1,1,3,,2,1,,1,,1,2,2,1,,2,,,3,1,,1,,1,1,,,
391,2,,1,,,2,1,4,,,1,3,2,1,1,1,1,3,,2,1,,,,,1,,2,,2,,2,,4,,1,,
392,2,1,3,,1,,,,1,2,2,2,,2,2,2,,,1,,1,1,1,2,1,1,2,3,,,1,,,2,,2,,
393,2,,,,2,4,2,1,1,1,,,1,1,2,,1,2,1,1,,1,,1,,2,,1,3,,1,1,2,1,,2,1,
394,,,2,1,1,,1,1,1,2,,5,,,1,1,2,2,1,,1,,,3,2,,3,,1,1,3,1,,,,1,1,
395,,,3,1,3,1,,1,1,,,,,1,,1,3,1,,,,1,,1,,,4,1,1,1,1,,3,3,3,,1,2
396,,1,2,2,,,,1,,,1,2,2,3,,,2,1,1,,,4,2,2,1,,1,1,2,1,,2,1,,,,1,2
397,1,,1,1,1,3,,,2,,1,1,,1,2,,2,1,2,2,,1,1,1,,,3,2,1,,1,1,,1,2,2,,1
398,,1,2,1,2,1,,,1,2,1,,,,3,1,2,2,1,2,1,,,1,,,,2,1,1,,1,,2,3,3,1,
399,,,1,4,2,,1,3,4,1,,4,,1,,1,,1,,1,1,2,,,,1,,1,,2,1,,3,,1,1,1,
400,1,,,1,,1,3,,1,1,,1,1,1,2,1,2,1,3,2,1,1,,1,3,1,,,1,,1,3,1,1,1,,1,
401,2,2,,1,1,,,2,,2,,,,1,,2,,1,,2,2,2,,1,,,2,,1,1,,2,3,2,,2,3,1
402,,,1,2,,2,1,,1,,,3,1,1,,1,2,2,3,1,2,,,1,1,3,1,1,1,,3,1,,,,,1,2
403,2,,1,,1,,2,1,2,1,1,1,1,2,1,1,2,1,1,2,,4,,,2,,,2,1,2,,1,,1,,1,,1
404,,4,,,2,1,2,,,,1,1,2,3,3,,2,1,1,,,,1,1,2,1,,,2,1,2,,1,2,,,1,1
405,2,,,1,1,1,1,,2,2,2,,,,2,,1,1,1,,2,1,,1,,,4,1,2,1,,1,2,1,1,1,2,1
406,,1,1,1,1,,,3,,3,4,2,,,1,,2,2,1,1,,1,1,1,1,,1,,,2,,2,,1,1,1,2,1
407,2,,,1,3,,1,,1,2,3,1,2,,1,,1,1,2,,2,1,,1,1,1,1,,1,2,1,1,,1,2,,1,1
408,3,3,,,1,,,1,,1,2,1,1,1,1,1,2,,1,,,2,1,1,1,,,1,,1,3,2,1,,3,1,2,
409,2,,1,,,1,2,2,2,1,,,,1,1,1,2,2,,2,,,2,1,2,,1,1,2,,1,,1,1,,2,2,2
410,3,4,1,2,2,,,,1,2,2,,2,,,1,,1,1,,,3,,2,1,2,1,,1,,1,,,1,2,,2,
411,1,,,1,1,2,4,1,1,5,,,,2,1,1,,,,,,,1,1,,1,1,,2,,1,2,4,,2,2,1,
412,2,,2,1,2,1,2,3,2,2,1,1,,2,1,1,1,1,1,1,,1,1,,,,,1,1,1,,3,,,1,1,1,
413,,,1,1,2,1,,1,1,1,,2,,1,1,,1,1,4,,2,1,1,1,1,1,1,2,,,1,1,,,3,1,2,2
414,,1,1,2,,4,3,,1,,1,1,,2,1,,1,,2,1,,1,1,1,1,1,1,,2,1,,1,,1,1,1,2,2
415,,,1,1,1,,1,,,,,,1,,1,1,3,1,1,4,3,1,,,1,2,2,1,1,2,,1,1,3,1,,1,2
416,,1,3,,2,1,1,,2,1,,3,,2,,,1,1,1,,2,2,2,1,1,1,2,1,1,1,,1,2,,1,,1,
417,1,1,1,1,2,,1,2,1,1,3,,1,,1,,3,1,1,2,,,2,1,3,,2,1,2,,,1,,,2,,,1
418,,1,1,1,3,1,,2,,1,,,,,1,1,1,1,,,,,2,,1,2,2,1,1,2,,2,,3,,3,3,2
419,,2,2,,1,,3,,,1,2,,1,1,1,2,1,,2,,,,,2,,2,2,1,1,2,,2,1,1,1,,1,3
420,3,1,1,,,1,,,1,,,3,3,2,2,3,1,2,,2,,,,1,,1,2,2,1,,,1,1,1,1,,1,1
421,2,2,1,,,,1,,1,1,,2,1,,1,,1,2,4,1,2,,1,1,2,3,,,1,,1,,,1,2,1,3,
422,,1,,1,1,1,2,,1,1,,2,1,2,1,,1,1,3,,1,2,,2,1,,1,1,1,,,3,1,,3,,,3
423,,2,,,,,,2,,,2,,1,3,,2,,1,1,1,1,1,2,2,2,,2,,2,1,2,2,1,3,,,,2
424,1,,1,3,,1,1,1,,1,1,,,2,3,1,4,2,2,1,,,2,2,1,1,,,,,2,2,3,,,,,
425,1,,1,1,1,1,1,3,1,2,1,,2,2,1,2,3,,1,1,,,1,,1,3,,2,2,,,1,,,1,,,2
426,,2,2,4,2,2,,3,1,,1,,1,3,,,1,1,1,3,,,,,1,1,2,1,,,1,,1,1,,2,1,
427,,4,2,,2,1,1,,1,,3,1,,1,2,,,,2,1,,1,1,1,1,1,1,4,2,,1,,,1,1,1,,1
428,3,,1,2,,1,1,1,2,,3,1,1,,1,2,2,3,1,3,,3,,,4,1,,,,1,,,1,,,,,
429,2,,4,,1,,,2,1,1,2,2,,2,,,,,2,2,,1,1,2,1,2,,1,,1,1,,,,1,4,1,1
430,,1,,2,4,3,1,3,,,,1,2,,2,,,1,,,,1,1,1,,,1,3,,1,,,,2,2,2,2,2
431,1,1,1,2,3,2,1,,2,2,1,,1,1,2,,3,1,,2,,,,2,2,2,1,1,,,,,1,1,,1,,1
